pluno,2016-02-01,2016-02-02,2016-02-03,2016-02-04,2016-02-05,2016-02-06,2016-02-07,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-13,2016-02-14,2016-02-15,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-20,2016-02-21,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-27,2016-02-28,2016-02-29,2016-03-01,2016-03-02,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-09,2016-03-10,2016-03-11,2016-03-12,2016-03-13,2016-03-14,2016-03-15,2016-03-16,2016-03-17,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-25,2016-03-26,2016-03-27,2016-03-28,2016-03-29,2016-03-30,2016-03-31,2016-04-01,2016-04-02,2016-04-03,2016-04-04,2016-04-05,2016-04-06,2016-04-07,2016-04-08,2016-04-09,2016-04-10,2016-04-11,2016-04-12,2016-04-13,2016-04-14,2016-04-15,2016-04-16,2016-04-17,2016-04-18,2016-04-19,2016-04-20,2016-04-21,2016-04-22,2016-04-23,2016-04-24,2016-04-25,2016-04-26,2016-04-27,2016-04-28,2016-04-29,2016-04-30,2016-05-01,2016-05-02,2016-05-03,2016-05-04,2016-05-05,2016-05-06,2016-05-07,2016-05-08,2016-05-09,2016-05-10,2016-05-11,2016-05-12,2016-05-13,2016-05-14,2016-05-15,2016-05-16,2016-05-17,2016-05-18,2016-05-19,2016-05-20,2016-05-21,2016-05-22,2016-05-23,2016-05-24,2016-05-25,2016-05-26,2016-05-27,2016-05-28,2016-05-29,2016-05-30,2016-05-31,2016-06-01,2016-06-02,2016-06-03,2016-06-04,2016-06-05,2016-06-06,2016-06-07,2016-06-08,2016-06-09,2016-06-10,2016-06-11,2016-06-12,2016-06-13,2016-06-14,2016-06-15,2016-06-16,2016-06-17,2016-06-18,2016-06-19,2016-06-20,2016-06-21,2016-06-22,2016-06-23,2016-06-24,2016-06-25,2016-06-26,2016-06-27,2016-06-28,2016-06-29,2016-06-30,2016-07-01,2016-07-02,2016-07-03,2016-07-04,2016-07-05,2016-07-06,2016-07-07,2016-07-08,2016-07-09,2016-07-10,2016-07-11,2016-07-12,2016-07-13,2016-07-14,2016-07-15,2016-07-16,2016-07-17,2016-07-18,2016-07-19,2016-07-20,2016-07-21,2016-07-22,2016-07-23,2016-07-24,2016-07-25,2016-07-26,2016-07-27,2016-07-28,2016-07-29,2016-07-30,2016-07-31
112,2.0,7.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,6.0,0.0,2.0,4.0
113,3.0,0.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,8.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,4.0,6.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,1.0,5.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,4.0,11.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,6.0,4.0,0.0,5.0,0.0,0.0,2.0,1.0,1.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,3.0,11.0,1.0,2.0,1.0,7.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,2.0,6.0,3.0,0.0,3.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,1.0,0.0,2.0,4.0,7.0,7.0,4.0,0.0,4.0,5.0,5.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,7.0,7.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,5.0,2.0,9.0,3.0,6.0,3.0,0.0,4.0,1.0,1.0,10.0,3.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,3.0,1.0,0.0,5.0,2.0,2.0,3.0,0.0,0.0,5.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,10.0,0.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,6.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,8.0,0.0,9.0,0.0,0.0,1.0,3.0,5.0,1.0,6.0,7.0,5.0,8.0,7.0,0.0,2.0,8.0
140,16.0,14.0,10.0,7.0,1.0,36.0,2.0,4.0,4.0,4.0,2.0,1.0,9.0,0.0,13.0,8.0,3.0,1.0,3.0,6.0,7.0,18.0,5.0,4.0,1.0,7.0,10.0,7.0,3.0,3.0,2.0,0.0,2.0,8.0,2.0,10.0,3.0,5.0,1.0,7.0,10.0,15.0,3.0,11.0,1.0,0.0,12.0,11.0,4.0,13.0,6.0,2.0,2.0,5.0,16.0,12.0,2.0,4.0,0.0,0.0,18.0,27.0,29.0,21.0,4.0,4.0,0.0,5.0,8.0,5.0,6.0,3.0,3.0,2.0,17.0,21.0,6.0,4.0,5.0,1.0,2.0,1.0,13.0,6.0,9.0,6.0,3.0,2.0,5.0,17.0,9.0,7.0,10.0,5.0,3.0,4.0,5.0,1.0,1.0,2.0,3.0,5.0,4.0,21.0,6.0,0.0,4.0,2.0,7.0,1.0,15.0,3.0,8.0,1.0,12.0,2.0,9.0,13.0,7.0,3.0,3.0,5.0,10.0,4.0,9.0,6.0,4.0,18.0,2.0,24.0,8.0,13.0,19.0,0.0,1.0,7.0,11.0,3.0,5.0,8.0,4.0,5.0,12.0,3.0,6.0,7.0,19.0,2.0,6.0,10.0,4.0,18.0,8.0,6.0,1.0,6.0,8.0,4.0,2.0,13.0,14.0,7.0,5.0,2.0,2.0,13.0,8.0,10.0,8.0,3.0,7.0,7.0,8.0,6.0,19.0,11.0,6.0,5.0,14.0,7.0,3.0,8.0
141,2.0,5.0,3.0,1.0,4.0,13.0,1.0,3.0,2.0,0.0,3.0,3.0,8.0,4.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,6.0,1.0,0.0,3.0,10.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,1.0,3.0,2.0,4.0,5.0,5.0,5.0,8.0,3.0,0.0,4.0,4.0,3.0,1.0,3.0,0.0,2.0,6.0,3.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,0.0,3.0,2.0,0.0,1.0,2.0,3.0,4.0,0.0,6.0,1.0,10.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,2.0,4.0,5.0,0.0,4.0,0.0,4.0,4.0,6.0,0.0,0.0,2.0,8.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,3.0,6.0,0.0,4.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,3.0
142,2.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,2.0,2.0,1.0,6.0,3.0,1.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,4.0,2.0,0.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,1.0,2.0,2.0,0.0,6.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,0.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,13.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,6.0,1.0,0.0,5.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,5.0,1.0,1.0,4.0,2.0,5.0,3.0,4.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,1.0,1.0,3.0,0.0,7.0,5.0,4.0,0.0,0.0,3.0,4.0,2.0,7.0,2.0,1.0,2.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,5.0,3.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,9.0,4.0,2.0,3.0,0.0,1.0,13.0,9.0,3.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,7.0,0.0,4.0,3.0,0.0,5.0
143,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0
144,0.49,0.0,0.752,2.214,1.354,1.2519999999999998,0.37200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.0,0.0,0.0,0.0,0.0,0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.28600000000000003,0.43800000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37200000000000005,0.0,0.0,0.0,0.5780000000000001,0.0,0.0,0.0,0.0,0.0,0.076,0.11599999999999999,0.0,0.0,0.0,1.158,0.0,0.706,0.18,0.0,0.522,0.0,0.426,0.0,0.0,0.0,0.0,0.23800000000000002,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41200000000000003,0.0,0.0,0.0,0.0,0.0,0.71,0.354,0.0,0.75,0.5800000000000001,0.0,0.17,0.35,0.0,0.0,0.348,0.6679999999999999,0.466,0.0,0.19,0.0,0.0,0.0,0.42599999999999993,0.0,1.042,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.362,0.0,0.19399999999999998,0.0,0.0,0.14,0.546,0.0,0.9289999999999999,0.158,0.182,0.268,0.504,0.0,2.5900000000000003,0.0,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47600000000000003,0.382,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.01,0.0,0.0,0.0,0.0,0.168,1.082,0.626
145,0.0,3.0,3.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,4.0,2.0,12.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,5.0,0.0,2.0,3.0,2.0,4.0,10.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,5.0,0.0,4.0,0.0,2.0,3.0,1.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,4.0,4.0,1.0,3.0,3.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,5.0,1.0,1.0,3.0
146,0.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,9.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
147,8.0,9.0,4.0,4.0,7.0,4.0,3.0,5.0,0.0,6.0,1.0,0.0,6.0,2.0,4.0,0.0,1.0,6.0,4.0,5.0,14.0,4.0,0.0,3.0,0.0,1.0,6.0,10.0,1.0,0.0,3.0,3.0,3.0,6.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,8.0,3.0,0.0,3.0,6.0,1.0,12.0,2.0,3.0,2.0,3.0,4.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,5.0,3.0,2.0,4.0,0.0,1.0,1.0,6.0,1.0,1.0,4.0,7.0,0.0,4.0,1.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,4.0,0.0,8.0,7.0,0.0,3.0,2.0,3.0,5.0,1.0,5.0,6.0,5.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,3.0,0.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,0.0,1.0,1.0,5.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,6.0,2.0,5.0,4.0,3.0,2.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,6.0,6.0,1.0,11.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,2.0,0.0,2.0,5.0,2.0,6.0
148,10.0,6.0,9.0,9.0,9.0,20.0,4.0,15.0,342.0,3.0,3.0,8.0,7.0,2.0,8.0,7.0,5.0,9.0,6.0,9.0,9.0,16.0,1.0,18.0,2.0,7.0,11.0,2.0,2.0,2.0,2.0,2.0,7.0,8.0,7.0,6.0,1.0,0.0,15.0,2.0,3.0,12.0,1.0,21.0,4.0,4.0,12.0,22.0,2.0,5.0,7.0,8.0,2.0,9.0,1.0,11.0,8.0,2.0,2.0,5.0,3.0,10.0,4.0,1.0,12.0,4.0,2.0,4.0,1.0,5.0,0.0,5.0,2.0,4.0,0.0,16.0,18.0,2.0,1.0,1.0,1.0,1.0,15.0,2.0,5.0,8.0,6.0,1.0,1.0,8.0,2.0,3.0,4.0,14.0,1.0,19.0,11.0,2.0,9.0,5.0,4.0,10.0,0.0,8.0,14.0,2.0,0.0,2.0,5.0,5.0,12.0,13.0,11.0,3.0,3.0,1.0,4.0,7.0,7.0,13.0,2.0,2.0,3.0,1.0,7.0,6.0,3.0,1.0,3.0,6.0,0.0,5.0,2.0,7.0,8.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,5.0,16.0,3.0,9.0,2.0,8.0,9.0,4.0,5.0,6.0,2.0,1.0,7.0,2.0,9.0,5.0,4.0,4.0,5.0,6.0,13.0,15.0,5.0,7.0,1.0,5.0,4.0,11.0,5.0,0.0,8.0,3.0,1.0,4.0,3.0,5.0,9.0
149,4.0,6.0,1.0,4.0,2.0,2.0,4.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,6.0,1.0,3.0,2.0,9.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,14.0,2.0,3.0,0.0,7.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,2.0,8.0,9.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,3.0,8.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,10.0,2.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,9.0,1.0,1.0
150,5.0,0.0,6.0,1.0,1.0,15.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0,3.0,1.0,0.0,2.0,12.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,4.0,1.0,6.0,1.0,1.0,1.0,3.0,2.0,7.0,10.0,0.0,13.0,0.0,0.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,4.0,6.0,6.0,0.0,2.0,0.0,6.0,4.0,3.0,0.0,4.0,0.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,4.0,0.0,7.0,5.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,18.0,4.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0
151,26.0,29.0,43.0,36.0,20.0,75.0,5.0,12.0,10.0,5.0,21.0,6.0,9.0,17.0,35.0,22.0,10.0,19.0,2.0,4.0,21.0,12.0,10.0,13.0,10.0,28.0,32.0,8.0,15.0,29.0,7.0,11.0,3.0,34.0,42.0,19.0,11.0,8.0,14.0,5.0,29.0,44.0,20.0,21.0,8.0,22.0,1.0,29.0,33.0,93.0,15.0,6.0,4.0,23.0,12.0,45.0,32.0,42.0,53.0,10.0,24.0,33.0,42.0,24.0,24.0,13.0,17.0,27.0,25.0,17.0,706.0,27.0,22.0,21.0,28.0,22.0,19.0,14.0,10.0,16.0,10.0,24.0,12.0,20.0,9.0,8.0,2.0,22.0,4.0,33.0,35.0,7.0,19.0,12.0,14.0,32.0,32.0,30.0,50.0,8.0,40.0,6.0,23.0,37.0,755.0,15.0,23.0,17.0,21.0,14.0,47.0,43.0,91.0,13.0,11.0,1.0,29.0,42.0,25.0,9.0,3.0,27.0,8.0,20.0,51.0,13.0,4.0,45.0,2.0,30.0,12.0,37.0,30.0,25.0,15.0,22.0,10.0,19.0,25.0,28.0,6.0,7.0,37.0,10.0,43.0,26.0,74.0,8.0,10.0,26.0,32.0,24.0,52.0,65.0,26.0,11.0,22.0,22.0,16.0,28.0,31.0,18.0,29.0,42.0,21.0,20.0,32.0,23.0,16.0,15.0,64.0,19.0,15.0,49.0,30.0,28.0,19.0,36.0,10.0,50.0,29.0,75.0
152,3.0,19.0,6.0,25.0,39.0,40.0,0.0,2.0,17.0,13.0,9.0,12.0,11.0,3.0,32.0,9.0,9.0,6.0,8.0,5.0,0.0,45.0,32.0,2.0,6.0,44.0,31.0,6.0,21.0,8.0,2.0,14.0,0.0,31.0,18.0,3.0,6.0,12.0,14.0,20.0,50.0,11.0,10.0,19.0,4.0,0.0,10.0,51.0,34.0,30.0,4.0,9.0,0.0,9.0,24.0,21.0,7.0,12.0,17.0,10.0,7.0,13.0,31.0,43.0,20.0,3.0,9.0,25.0,2.0,12.0,0.0,7.0,8.0,5.0,39.0,22.0,31.0,1.0,3.0,37.0,11.0,6.0,6.0,17.0,4.0,23.0,11.0,0.0,19.0,40.0,36.0,13.0,3.0,46.0,0.0,28.0,17.0,10.0,25.0,2.0,16.0,11.0,8.0,16.0,15.0,1.0,2.0,5.0,14.0,17.0,14.0,29.0,5.0,27.0,0.0,18.0,28.0,28.0,3.0,1.0,3.0,41.0,13.0,11.0,7.0,51.0,8.0,4.0,5.0,20.0,24.0,19.0,9.0,8.0,6.0,5.0,30.0,6.0,40.0,7.0,0.0,17.0,4.0,18.0,37.0,22.0,7.0,6.0,22.0,10.0,12.0,5.0,13.0,31.0,34.0,0.0,8.0,10.0,0.0,23.0,11.0,10.0,0.0,31.0,1.0,40.0,7.0,21.0,5.0,10.0,9.0,1.0,22.0,36.0,15.0,32.0,45.0,10.0,4.0,2.0,7.0,21.0
