pluno,4avg2,4max2,4min2,4avg3,4max3,4min3,4avg4,4max4,4min4,3avg2,3max2,3min2,3avg3,3max3,3min3,3avg4,3max4,3min4,2avg2,2max2,2min2,2avg3,2max3,2min3,2avg4,2max4,2min4,1avg2,1max2,1min2,1avg3,1max3,1min3,1avg4,1max4,1min4
22030011,1401.4285714285713,3560.0,0.0,587.1428571428571,1448.0,0.0,487.2857142857143,2382.0,0.0,3326.5714285714284,7472.0,514.0,1138.2857142857142,1894.0,0.0,2531.1428571428573,6202.0,0.0,4336.285714285715,10062.0,1236.0,4498.142857142857,10116.0,7.0,7781.428571428572,17278.0,1212.0,11338.0,19588.0,4496.0,9136.42857142857,19602.0,3887.0,19277.428571428572,32156.0,6340.0
22030011,1401.4285714285713,3560.0,0.0,506.2857142857143,1448.0,0.0,227.85714285714286,566.0,0.0,3082.5714285714284,7472.0,0.0,1116.857142857143,1894.0,0.0,2158.714285714286,6202.0,0.0,3978.0,10062.0,0.0,4308.428571428572,10116.0,7.0,7284.142857142857,17278.0,1212.0,10544.857142857143,19588.0,2334.0,9006.142857142857,19602.0,3887.0,18545.14285714286,32156.0,6340.0
22030011,1546.5714285714287,3560.0,0.0,506.2857142857143,1448.0,0.0,227.85714285714286,566.0,0.0,2954.8571428571427,7472.0,0.0,1388.857142857143,1910.0,0.0,2159.5714285714284,6202.0,0.0,4012.0,10062.0,0.0,4580.285714285715,10116.0,1910.0,7112.0,17278.0,7.0,8973.42857142857,19588.0,2334.0,10810.57142857143,19602.0,6228.0,18194.714285714286,32156.0,3887.0
22030011,1837.7142857142858,4238.0,0.0,565.7142857142857,1602.0,0.0,562.1428571428571,1448.0,0.0,3436.285714285714,7472.0,0.0,1724.0,3084.0,0.0,2095.0,6202.0,6.0,5497.142857142857,11934.0,0.0,4129.428571428572,10116.0,1602.0,6574.285714285715,17278.0,7.0,11260.714285714286,27205.0,2334.0,10692.857142857143,19602.0,5112.0,14469.857142857143,32156.0,3887.0
22030011,1534.2857142857142,4238.0,0.0,1064.857142857143,3494.0,0.0,485.0,1448.0,0.0,2564.5714285714284,6996.0,0.0,2791.4285714285716,7472.0,1602.0,1953.0,6202.0,0.0,4389.714285714285,11934.0,0.0,5211.714285714285,10116.0,1602.0,4391.714285714285,9243.0,7.0,10087.57142857143,27205.0,2334.0,12092.285714285714,19602.0,5112.0,10785.285714285714,22995.0,3887.0
22030011,1208.857142857143,4238.0,0.0,1401.4285714285713,3560.0,0.0,587.2857142857143,1448.0,0.0,2052.5714285714284,5696.0,0.0,3523.714285714286,7472.0,1602.0,1334.142857142857,3265.0,0.0,3903.714285714286,11934.0,0.0,5204.0,10062.0,1602.0,4516.428571428572,10116.0,7.0,10143.714285714286,27205.0,2334.0,12090.285714285714,19588.0,5112.0,11026.857142857143,22995.0,3887.0
22030050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22032000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22032000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22032000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22032000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22032000,157.42857142857142,834.0,0.0,325.42857142857144,1638.0,0.0,0.0,0.0,0.0,2543.714285714286,6142.0,0.0,924.4285714285714,4156.0,0.0,0.0,0.0,0.0,10289.857142857143,30437.0,0.0,3554.285714285714,14672.0,0.0,0.0,0.0,0.0,75352.85714285714,156919.0,10164.0,6534.571428571428,27072.0,0.0,0.0,0.0,0.0
22032000,38.285714285714285,268.0,0.0,444.57142857142856,1638.0,0.0,0.0,0.0,0.0,2310.8571428571427,6142.0,0.0,1624.142857142857,4898.0,0.0,0.0,0.0,0.0,10539.285714285714,30437.0,0.0,5077.428571428572,14672.0,0.0,0.0,0.0,0.0,55682.71428571428,146045.0,10164.0,28951.571428571428,156919.0,0.0,0.0,0.0,0.0
22032000,0.0,0.0,0.0,482.85714285714283,1638.0,0.0,0.0,0.0,0.0,1944.5714285714287,3578.0,0.0,2501.5714285714284,6142.0,0.0,0.0,0.0,0.0,10654.57142857143,30437.0,0.0,6698.857142857143,14672.0,0.0,0.0,0.0,0.0,38014.42857142857,129742.0,10164.0,49815.142857142855,156919.0,0.0,0.0,0.0,0.0
22032000,119.42857142857143,836.0,0.0,38.285714285714285,268.0,0.0,444.57142857142856,1638.0,0.0,2509.714285714286,3874.0,0.0,2310.8571428571427,6142.0,0.0,1624.142857142857,4898.0,0.0,9835.714285714286,12438.0,6366.0,10539.285714285714,30437.0,0.0,5077.428571428572,14672.0,0.0,23869.714285714286,39188.0,16735.0,55682.71428571428,146045.0,10164.0,28951.571428571428,156919.0,0.0
22032012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.7142857142858,3820.0,0.0,4044.285714285714,14068.0,0.0,680.7142857142857,1434.0,0.0,16923.14285714286,49054.0,642.0,8666.57142857143,20700.0,2754.0,5742.714285714285,13652.0,0.0,27034.571428571428,62310.0,4954.0,20160.714285714286,30290.0,8191.0,15854.57142857143,24745.0,3552.0
22032012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.142857142857,3820.0,0.0,2235.1428571428573,4556.0,0.0,2486.714285714286,14068.0,0.0,18687.85714285714,49054.0,642.0,5959.142857142857,11891.0,1748.0,7435.571428571428,20700.0,0.0,29657.571428571428,62310.0,6014.0,16572.85714285714,30290.0,4954.0,16665.285714285714,30069.0,3552.0
22032012,0.5714285714285714,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.7142857142858,4818.0,0.0,1567.142857142857,3820.0,0.0,2235.1428571428573,4556.0,0.0,6169.142857142857,10566.0,746.0,18687.85714285714,49054.0,642.0,5959.142857142857,11891.0,1748.0,14793.57142857143,26044.0,4344.0,29657.571428571428,62310.0,6014.0,16572.85714285714,30290.0,4954.0
22032012,0.8571428571428571,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2391.5714285714284,4818.0,0.0,1595.4285714285713,3820.0,0.0,1676.0,4110.0,0.0,6332.714285714285,10566.0,746.0,19477.85714285714,49054.0,1716.0,5400.0,11891.0,642.0,14932.142857142857,26044.0,4344.0,30311.285714285714,62310.0,6014.0,16185.142857142857,30290.0,4954.0
22032015,0.0,0.0,0.0,482.85714285714283,1638.0,0.0,0.0,0.0,0.0,1798.0,3624.0,0.0,3334.1428571428573,6142.0,0.0,0.0,0.0,0.0,8910.57142857143,12408.0,3630.0,12484.142857142857,30437.0,0.0,0.0,0.0,0.0,19437.85714285714,39188.0,10164.0,78980.42857142857,156919.0,17911.0,0.0,0.0,0.0
22034000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22034000,98.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.142857142857,4898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5077.428571428572,14672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28951.571428571428,156919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22034000,98.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890.714285714286,6142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11047.0,30437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57887.142857142855,156919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22034000,98.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3334.1428571428573,6142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12484.142857142857,30437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60445.857142857145,156919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22034000,98.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2740.4285714285716,6142.0,0.0,593.7142857142857,4156.0,0.0,0.0,0.0,0.0,11544.42857142857,30437.0,0.0,1458.2857142857142,10208.0,0.0,0.0,0.0,0.0,77768.28571428571,156919.0,10185.0,2667.1428571428573,18670.0,0.0,0.0,0.0,0.0
22034000,98.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2543.714285714286,6142.0,0.0,924.4285714285714,4156.0,0.0,0.0,0.0,0.0,10289.857142857143,30437.0,0.0,3554.285714285714,14672.0,0.0,0.0,0.0,0.0,75352.85714285714,156919.0,10164.0,6534.571428571428,27072.0,0.0,0.0,0.0,0.0
22034000,554.2857142857143,2160.0,0.0,98.0,686.0,0.0,0.0,0.0,0.0,2076.0,3624.0,0.0,2740.4285714285716,6142.0,0.0,593.7142857142857,4156.0,0.0,9301.42857142857,12408.0,5890.0,11544.42857142857,30437.0,0.0,1458.2857142857142,10208.0,0.0,21051.85714285714,39188.0,10164.0,77768.28571428571,156919.0,10185.0,2667.1428571428573,18670.0,0.0
22034000,628.5714285714286,2160.0,0.0,206.57142857142858,1446.0,0.0,98.0,686.0,0.0,2991.4285714285716,4902.0,1178.0,1555.4285714285713,3578.0,0.0,2890.714285714286,6142.0,0.0,9506.714285714286,12438.0,4220.0,7239.571428571428,12408.0,0.0,11047.0,30437.0,0.0,24435.14285714286,39188.0,16735.0,32542.14285714286,129742.0,10164.0,57887.142857142855,156919.0,0.0
22034000,265.42857142857144,1048.0,0.0,628.5714285714286,2160.0,0.0,206.57142857142858,1446.0,0.0,3380.0,5100.0,2048.0,2698.8571428571427,4902.0,0.0,1944.5714285714287,3578.0,0.0,9234.42857142857,20858.0,4220.0,9837.0,12438.0,6366.0,10654.57142857143,30437.0,0.0,21487.0,30752.0,9216.0,23245.285714285714,39188.0,16735.0,38014.42857142857,129742.0,10164.0
22034000,265.42857142857144,1048.0,0.0,628.5714285714286,2160.0,0.0,206.57142857142858,1446.0,0.0,3241.4285714285716,5100.0,1078.0,2991.4285714285716,4902.0,1178.0,1555.4285714285713,3578.0,0.0,9466.42857142857,20858.0,4744.0,9506.714285714286,12438.0,4220.0,7239.571428571428,12408.0,0.0,19506.285714285714,30752.0,9216.0,24435.14285714286,39188.0,16735.0,32542.14285714286,129742.0,10164.0
22034000,381.42857142857144,1048.0,0.0,589.4285714285714,2160.0,0.0,245.71428571428572,1446.0,0.0,3005.714285714286,4792.0,1078.0,3551.714285714286,5100.0,1946.0,1280.2857142857142,3578.0,0.0,7887.571428571428,13748.0,4744.0,10997.42857142857,20858.0,4220.0,7291.428571428572,12408.0,0.0,18379.285714285714,30752.0,9216.0,26271.14285714286,39188.0,17996.0,32374.14285714286,129742.0,10164.0
22034000,654.2857142857143,1910.0,0.0,280.85714285714283,1356.0,0.0,554.2857142857143,2160.0,0.0,3764.0,7364.0,1078.0,3327.714285714286,5100.0,1946.0,1798.0,3624.0,0.0,8045.571428571428,13748.0,4744.0,10579.142857142857,20858.0,4220.0,8910.57142857143,12408.0,3630.0,15975.57142857143,23081.0,9216.0,25066.0,30752.0,17996.0,19437.85714285714,39188.0,10164.0
22034000,654.2857142857143,1910.0,0.0,280.85714285714283,1356.0,0.0,554.2857142857143,2160.0,0.0,3818.5714285714284,7364.0,1078.0,3727.4285714285716,5100.0,2048.0,2076.0,3624.0,0.0,8696.285714285714,13748.0,5844.0,10347.42857142857,20858.0,4220.0,9301.42857142857,12408.0,5890.0,17098.285714285714,23081.0,12662.0,23313.571428571428,30752.0,9216.0,21051.85714285714,39188.0,10164.0
22034000,504.85714285714283,1910.0,0.0,236.85714285714286,1048.0,0.0,748.0,2160.0,0.0,3785.714285714286,7364.0,1078.0,3613.1428571428573,5100.0,2048.0,2423.1428571428573,3624.0,0.0,8068.0,9806.0,5844.0,10940.0,20858.0,4220.0,9831.42857142857,12408.0,6366.0,15630.57142857143,21698.0,12662.0,23048.571428571428,30752.0,9216.0,23162.14285714286,39188.0,16735.0
22034000,647.7142857142857,1910.0,0.0,149.71428571428572,1048.0,0.0,835.1428571428571,2160.0,0.0,3244.0,7364.0,1000.0,3744.285714285714,5100.0,2048.0,2509.714285714286,3874.0,0.0,7770.428571428572,9806.0,4515.0,10105.714285714286,20858.0,4220.0,9835.714285714286,12438.0,6366.0,14510.57142857143,21698.0,8733.0,21961.714285714286,30752.0,9216.0,23869.714285714286,39188.0,16735.0
22034000,676.2857142857143,1910.0,0.0,265.42857142857144,1048.0,0.0,628.5714285714286,2160.0,0.0,3052.285714285714,7364.0,1000.0,3380.0,5100.0,2048.0,2698.8571428571427,4902.0,0.0,7632.0,9806.0,4515.0,9234.42857142857,20858.0,4220.0,9837.0,12438.0,6366.0,14327.857142857143,21698.0,8733.0,21487.0,30752.0,9216.0,23245.285714285714,39188.0,16735.0
22034000,1323.142857142857,4528.0,0.0,265.42857142857144,1048.0,0.0,628.5714285714286,2160.0,0.0,4242.0,9406.0,1000.0,3241.4285714285716,5100.0,1078.0,2991.4285714285716,4902.0,1178.0,8963.57142857143,15165.0,4515.0,9466.42857142857,20858.0,4744.0,9506.714285714286,12438.0,4220.0,16742.285714285714,29563.0,8733.0,19506.285714285714,30752.0,9216.0,24435.14285714286,39188.0,16735.0
22034000,1284.5714285714287,4528.0,1.0,647.7142857142857,1910.0,0.0,149.71428571428572,1048.0,0.0,2745.714285714286,9406.0,702.0,3244.0,7364.0,1000.0,3744.285714285714,5100.0,2048.0,7112.285714285715,15165.0,1879.0,7770.428571428572,9806.0,4515.0,10105.714285714286,20858.0,4220.0,13317.714285714286,29563.0,4611.0,14510.57142857143,21698.0,8733.0,21961.714285714286,30752.0,9216.0
22034000,1587.142857142857,4528.0,1.0,676.2857142857143,1910.0,0.0,265.42857142857144,1048.0,0.0,3200.8571428571427,9406.0,702.0,3052.285714285714,7364.0,1000.0,3380.0,5100.0,2048.0,7034.571428571428,15165.0,1879.0,7632.0,9806.0,4515.0,9234.42857142857,20858.0,4220.0,13719.142857142857,29563.0,4611.0,14327.857142857143,21698.0,8733.0,21487.0,30752.0,9216.0
22034000,1076.0,3394.0,0.0,1327.2857142857142,4528.0,2.0,654.2857142857143,1910.0,0.0,1735.4285714285713,4196.0,0.0,2944.714285714286,9406.0,912.0,3818.5714285714284,7364.0,1078.0,5746.857142857143,13417.0,1879.0,8392.714285714286,15165.0,4515.0,8696.285714285714,13748.0,5844.0,13098.857142857143,23959.0,4611.0,14810.857142857143,29563.0,8733.0,17098.285714285714,23081.0,12662.0
22034000,261.42857142857144,934.0,0.0,1076.0,3394.0,0.0,1327.2857142857142,4528.0,2.0,1024.2857142857142,2800.0,0.0,1735.4285714285713,4196.0,0.0,2944.714285714286,9406.0,912.0,6474.714285714285,12366.0,2544.0,5746.857142857143,13417.0,1879.0,8392.714285714286,15165.0,4515.0,53365.42857142857,283160.0,5854.0,13098.857142857143,23959.0,4611.0,14810.857142857143,29563.0,8733.0
22034000,647.4285714285714,2702.0,0.0,1075.857142857143,3394.0,0.0,1327.142857142857,4528.0,1.0,1602.857142857143,4050.0,0.0,1557.857142857143,4196.0,0.0,2788.285714285714,9406.0,912.0,6679.571428571428,13800.0,2544.0,7081.571428571428,13417.0,1879.0,7488.857142857143,15165.0,3023.0,54910.71428571428,283160.0,5854.0,14634.0,23959.0,4611.0,13906.57142857143,29563.0,6477.0
22034000,647.4285714285714,2702.0,0.0,975.5714285714286,3394.0,0.0,1284.5714285714287,4528.0,1.0,1478.0,4050.0,0.0,1582.4285714285713,4196.0,0.0,2745.714285714286,9406.0,702.0,6441.142857142857,13800.0,2068.0,7347.0,13417.0,3478.0,7112.285714285715,15165.0,1879.0,55024.57142857143,283160.0,5854.0,14896.857142857143,23959.0,6451.0,13317.714285714286,29563.0,4611.0
22034000,849.7142857142857,2702.0,0.0,261.42857142857144,934.0,0.0,1134.2857142857142,3394.0,1.0,2792.5714285714284,7182.0,0.0,786.2857142857143,2800.0,0.0,2237.4285714285716,4196.0,306.0,8618.57142857143,13800.0,2068.0,6579.571428571428,12366.0,2544.0,6292.571428571428,13417.0,1879.0,16559.14285714286,28040.0,7248.0,53350.0,283160.0,5854.0,12840.0,23959.0,4611.0
22034000,555.1428571428571,1798.0,0.0,647.4285714285714,2702.0,0.0,1075.857142857143,3394.0,0.0,2124.0,7182.0,0.0,1602.857142857143,4050.0,0.0,1557.857142857143,4196.0,0.0,6992.0,11331.0,2068.0,6679.571428571428,13800.0,2544.0,7081.571428571428,13417.0,1879.0,15704.285714285714,31066.0,7248.0,54910.71428571428,283160.0,5854.0,14634.0,23959.0,4611.0
22034000,621.1428571428571,1798.0,0.0,647.4285714285714,2702.0,0.0,975.5714285714286,3394.0,0.0,2190.0,7182.0,396.0,1478.0,4050.0,0.0,1582.4285714285713,4196.0,0.0,7102.285714285715,11331.0,2447.0,6441.142857142857,13800.0,2068.0,7347.0,13417.0,3478.0,17206.285714285714,31066.0,9616.0,55024.57142857143,283160.0,5854.0,14896.857142857143,23959.0,6451.0
22034000,454.2857142857143,1448.0,0.0,642.8571428571429,2702.0,0.0,305.2857142857143,934.0,0.0,2334.5714285714284,7182.0,396.0,1629.4285714285713,4050.0,0.0,759.5714285714286,2307.0,0.0,6410.0,11175.0,2447.0,7937.857142857143,13800.0,2068.0,6408.857142857143,12366.0,2544.0,19048.14285714286,31066.0,9616.0,55386.142857142855,283160.0,7248.0,13374.142857142857,23650.0,5854.0
22034000,0.0,0.0,0.0,351.42857142857144,2460.0,0.0,441.42857142857144,2034.0,0.0,1295.4285714285713,4910.0,0.0,1878.5714285714287,4934.0,0.0,2247.8571428571427,5538.0,0.0,6099.571428571428,10540.0,2944.0,6756.0,12534.0,1462.0,7065.285714285715,10950.0,970.0,16770.0,30928.0,7961.0,12787.857142857143,23944.0,2784.0,14246.857142857143,27913.0,4395.0
22034000,0.0,0.0,0.0,351.42857142857144,2460.0,0.0,441.42857142857144,2034.0,0.0,1362.0,4910.0,0.0,2028.5714285714287,4934.0,0.0,2171.285714285714,5538.0,0.0,6480.571428571428,10540.0,2944.0,6391.285714285715,12534.0,1462.0,6521.571428571428,10950.0,970.0,15421.857142857143,30928.0,7961.0,14038.285714285714,23944.0,2784.0,12148.142857142857,17696.0,4395.0
22034000,0.0,0.0,0.0,0.0,0.0,0.0,792.8571428571429,2460.0,0.0,1000.5714285714286,2380.0,0.0,2025.142857142857,4910.0,0.0,2876.1428571428573,5538.0,0.0,7700.285714285715,15861.0,2944.0,5646.857142857143,7742.0,1462.0,7558.571428571428,12534.0,970.0,14846.285714285714,26899.0,7961.0,15036.0,30928.0,2784.0,13500.0,23944.0,4395.0
22034000,0.0,0.0,0.0,0.0,0.0,0.0,502.2857142857143,2460.0,0.0,761.7142857142857,2380.0,0.0,1827.4285714285713,4910.0,434.0,2703.1428571428573,5538.0,0.0,7630.571428571428,15861.0,2130.0,5351.0,7742.0,2944.0,7120.571428571428,12534.0,1462.0,16002.142857142857,26899.0,7302.0,15597.0,30928.0,7961.0,12706.714285714286,23944.0,2784.0
22034000,0.0,0.0,0.0,0.0,0.0,0.0,351.42857142857144,2460.0,0.0,1544.0,2928.0,0.0,1295.4285714285713,4910.0,0.0,1878.5714285714287,4934.0,0.0,8183.285714285715,15861.0,2130.0,6099.571428571428,10540.0,2944.0,6756.0,12534.0,1462.0,19380.285714285714,30033.0,7302.0,16770.0,30928.0,7961.0,12787.857142857143,23944.0,2784.0
22034000,259.14285714285717,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.2857142857142,2928.0,0.0,1000.5714285714286,2380.0,0.0,2025.142857142857,4910.0,0.0,9212.285714285714,16623.0,2130.0,7700.285714285715,15861.0,2944.0,5646.857142857143,7742.0,1462.0,21779.714285714286,35814.0,7302.0,14846.285714285714,26899.0,7961.0,15036.0,30928.0,2784.0
22034000,472.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.857142857143,5210.0,660.0,1062.2857142857142,2928.0,0.0,1790.5714285714287,4910.0,434.0,11794.42857142857,16623.0,4202.0,6788.0,15861.0,2130.0,6125.0,10272.0,2944.0,21890.571428571428,35814.0,7772.0,15524.714285714286,26899.0,7302.0,16410.14285714286,30928.0,7961.0
22034000,1431.142857142857,3998.0,0.0,42.857142857142854,300.0,0.0,0.0,0.0,0.0,2701.1428571428573,5618.0,816.0,1560.0,2928.0,0.0,1362.0,4910.0,0.0,12183.42857142857,22080.0,4202.0,9590.57142857143,16623.0,2130.0,6480.571428571428,10540.0,2944.0,19273.571428571428,31310.0,7772.0,22705.428571428572,35814.0,7302.0,15421.857142857143,30928.0,7961.0
22034000,283.7142857142857,1328.0,0.0,1343.4285714285713,4326.0,0.0,1043.142857142857,3998.0,0.0,3568.5714285714284,6018.0,1696.0,2015.7142857142858,5194.0,0.0,2502.8571428571427,5618.0,816.0,11930.57142857143,15605.0,4752.0,9013.714285714286,15553.0,2188.0,12388.42857142857,22080.0,4202.0,24461.85714285714,37252.0,5662.0,15286.42857142857,31310.0,2188.0,19917.0,35814.0,7772.0
22034001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.5714285714287,6202.0,0.0,2343.285714285714,4818.0,0.0,1910.5714285714287,3820.0,0.0,6448.571428571428,17278.0,7.0,6565.142857142857,10566.0,746.0,19895.0,49054.0,3130.0,16447.0,32156.0,3887.0,15459.142857142857,26044.0,4344.0,30279.0,62310.0,9795.0
22034001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0,6202.0,6.0,1655.0,4465.0,0.0,2274.285714285714,4818.0,0.0,6574.285714285715,17278.0,7.0,5608.857142857143,9460.0,746.0,18762.428571428572,49054.0,3130.0,14469.857142857143,32156.0,3887.0,15143.714285714286,26044.0,4344.0,28616.714285714286,62310.0,9795.0
22034001,395.42857142857144,1426.0,0.0,95.14285714285714,666,0.0,0.0,0.0,0.0,3326.5714285714284,7472.0,514.0,1138.2857142857142,1894.0,0.0,2531.1428571428573,6202.0,0.0,4336.285714285715,10062.0,1236.0,4498.142857142857,10116.0,7.0,7781.428571428572,17278.0,1212.0,11338.0,19588.0,4496.0,9136.42857142857,19602.0,3887.0,19277.428571428572,32156.0,6340.0
22034002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531.1428571428573,6202.0,0.0,1873.7142857142858,4818.0,0.0,1567.142857142857,3820.0,0.0,7781.428571428572,17278.0,1212.0,6169.142857142857,10566.0,746.0,18687.85714285714,49054.0,642.0,19277.428571428572,32156.0,6340.0,14793.57142857143,26044.0,4344.0,29657.571428571428,62310.0,6014.0
22034002,0.0,0.0,0.0,395.42857142857144,1426.0,0.0,95.14285714285714,666,0.0,2052.5714285714284,5696.0,0.0,3523.714285714286,7472.0,1602.0,1334.142857142857,3265.0,0.0,3903.714285714286,11934.0,0.0,5204.0,10062.0,1602.0,4516.428571428572,10116.0,7.0,10143.714285714286,27205.0,2334.0,12090.285714285714,19588.0,5112.0,11026.857142857143,22995.0,3887.0
22034003,305.2857142857143,934.0,0.0,1425.142857142857,3394.0,1.0,1323.142857142857,4528.0,0.0,759.5714285714286,2307.0,0.0,2342.0,4196.0,702.0,4242.0,9406.0,1000.0,6408.857142857143,12366.0,2544.0,6784.857142857143,13417.0,1879.0,8963.57142857143,15165.0,4515.0,13374.142857142857,23650.0,5854.0,12918.57142857143,23959.0,4611.0,16742.285714285714,29563.0,8733.0
22034004,589.4285714285714,2160.0,0.0,245.71428571428572,1446.0,0.0,98.0,686.0,0.0,3551.714285714286,5100.0,1946.0,1280.2857142857142,3578.0,0.0,3334.1428571428573,6142.0,0.0,10997.42857142857,20858.0,4220.0,7291.428571428572,12408.0,0.0,12484.142857142857,30437.0,0.0,26271.14285714286,39188.0,17996.0,32374.14285714286,129742.0,10164.0,60445.857142857145,156919.0,0.0
22034004,149.71428571428572,1048.0,0.0,835.1428571428571,2160.0,0.0,0.0,0.0,0.0,3744.285714285714,5100.0,2048.0,2509.714285714286,3874.0,0.0,2310.8571428571427,6142.0,0.0,10105.714285714286,20858.0,4220.0,9835.714285714286,12438.0,6366.0,10539.285714285714,30437.0,0.0,21961.714285714286,30752.0,9216.0,23869.714285714286,39188.0,16735.0,55682.71428571428,146045.0,10164.0
22034004,1076.0,3394.0,0.0,1327.2857142857142,4528.0,2.0,654.2857142857143,1910.0,0.0,1735.4285714285713,4196.0,0.0,2944.714285714286,9406.0,912.0,3818.5714285714284,7364.0,1078.0,5746.857142857143,13417.0,1879.0,8392.714285714286,15165.0,4515.0,8696.285714285714,13748.0,5844.0,13098.857142857143,23959.0,4611.0,14810.857142857143,29563.0,8733.0,17098.285714285714,23081.0,12662.0
22034004,662.1428571428571,3394.0,0.0,1587.142857142857,4528.0,1.0,676.2857142857143,1910.0,0.0,1116.4285714285713,3394.0,0.0,3200.8571428571427,9406.0,702.0,3052.285714285714,7364.0,1000.0,7059.857142857143,13417.0,2544.0,7034.571428571428,15165.0,1879.0,7632.0,9806.0,4515.0,13418.285714285714,23959.0,5854.0,13719.142857142857,29563.0,4611.0,14327.857142857143,21698.0,8733.0
22034004,454.2857142857143,1448.0,0.0,642.8571428571429,2702.0,0.0,305.2857142857143,934.0,0.0,2334.5714285714284,7182.0,396.0,1629.4285714285713,4050.0,0.0,759.5714285714286,2307.0,0.0,6410.0,11175.0,2447.0,7937.857142857143,13800.0,2068.0,6408.857142857143,12366.0,2544.0,19048.14285714286,31066.0,9616.0,55386.142857142855,283160.0,7248.0,13374.142857142857,23650.0,5854.0
22034004,0.0,0.0,0.0,0.0,0.0,0.0,437.14285714285717,2460.0,0.0,1449.7142857142858,2928.0,0.0,1432.5714285714287,4910.0,0.0,2532.5714285714284,5538.0,0.0,8295.857142857143,15861.0,2130.0,5699.857142857143,10272.0,2944.0,6974.571428571428,12534.0,1462.0,18270.571428571428,30033.0,7302.0,16013.0,30928.0,7961.0,13757.714285714286,23944.0,2784.0
22034004,1320.2857142857142,3998.0,0.0,259.14285714285717,1514.0,0.0,0.0,0.0,0.0,2781.714285714286,5618.0,816.0,1436.2857142857142,2928.0,0.0,1000.5714285714286,2380.0,0.0,11397.857142857143,22080.0,4202.0,9212.285714285714,16623.0,2130.0,7700.285714285715,15861.0,2944.0,17588.0,31310.0,7772.0,21779.714285714286,35814.0,7302.0,14846.285714285714,26899.0,7961.0
