pluno,time,qty,d,d+1,d+2,d+3,d+4,d+5,d+6
22000014,149,0.618,0.6359574931215755,0.6359497929122964,0.6325318028475209,0.6326319464670621,0.6326331018874911,0.6326368052653288,0.6326368594932494
22000014,169,0.492,0.635957555600536,0.6359498807380691,0.632531778912725,0.6326318970385773,0.6326330420556994,0.6326367494898394,0.6326368023492072
22000031,153,1.338,0.635957526337548,0.6359497336483257,0.6325314794262534,0.6326316246455503,0.6326327783650201,0.6326365030555606,0.63263655694175
22000031,165,0.6,0.6359575173671103,0.6359498384823987,0.6325313854635375,0.6326314864523888,0.6326326421876511,0.6326363531113185,0.6326364027766637
22000049,148,1.212,0.6359576207545051,0.6359498813973486,0.6325311110152219,0.6326312558019674,0.6326323904126271,0.6326361202016199,0.6326361915900299
22000049,166,0.728,0.6359572277743794,0.6359495411276732,0.6325312398411794,0.6326313804185513,0.6326325569494715,0.6326362511835801,0.6326363043158164
22000049,174,1.07,0.6359572836975721,0.6359495446277977,0.6325311645194294,0.6326312633526379,0.6326324028567488,0.6326360844763637,0.6326360989151577
22001000,164,0.376,0.6359410356864826,0.6359333885906483,0.6325183745873268,0.6326184863706072,0.6326196415738451,0.6326233284706325,0.6326233840675922
22001000,174,0.266,0.6359410837920538,0.6359334574771796,0.6325182936638809,0.6326183647714021,0.6326194832399585,0.632623132897507,0.6326231530079942
22001001,159,1.23,0.6359411523084384,0.6359333719526952,0.6325183475613152,0.632618464908451,0.6326196152004936,0.6326233127168157,0.6326233632505084
22001006,151,0.978,0.6359410297135322,0.6359332887628016,0.6325182833999025,0.6326183989427776,0.6326195506753826,0.632623250813572,0.6326233132087178
22001006,154,1.078,0.6359410884225141,0.6359333315033144,0.6325182963896844,0.6326184186905472,0.6326195636260812,0.6326232735516603,0.6326232486009318
22001012,151,0.546,0.6359408623741432,0.6359331889348793,0.6325182084396186,0.6326183209683781,0.6326194751747225,0.63262316402427,0.6326232186125412
22001038,151,0.678,0.6359404499811864,0.6359327563466313,0.6325178521598258,0.6326179647555874,0.6326191237449105,0.632622825231802,0.6326228819479188
22001038,153,0.788,0.635940498744933,0.6359327892472949,0.6325178623605796,0.6326179743966022,0.6326191256778843,0.6326228396383473,0.6326228973917019
22002008,166,0.678,0.6359242952661777,0.6359166167300316,0.6325046368450099,0.632604719678016,0.6326058715005886,0.6326095483880101,0.6326096021272464
22002239,147,1.716,0.6359213738553056,0.6359135850865778,0.6325012526728062,0.6326013411515168,0.6326025426499406,0.6326060606549994,0.6326060495751981
22002239,149,1.97,0.6359214737531468,0.6359136646553112,0.6325013198791691,0.6326011620542887,0.6326022430147198,0.6326060288971471,0.6326060984652124
22002239,150,0.736,0.635921308092681,0.6359137043192505,0.6325011021156722,0.6326011137203805,0.6326022897184973,0.6326060438115244,0.6326060022694832
22002239,151,0.99,0.6359217218698888,0.6359140898141327,0.6325010314983983,0.6326011279706079,0.6326022811358383,0.6326059349999821,0.6326059784372874
22002239,154,0.9,0.6359216893822739,0.6359140661800009,0.632500932478588,0.6326009855516004,0.6326020172357755,0.63260574114408,0.6326056785708891
22002239,156,1.294,0.6359217207581025,0.6359140389877128,0.6325007883513035,0.6326008851370026,0.6326019022856945,0.6326055013708064,0.6326054867598816
22002239,157,1.874,0.6359216570286723,0.6359138713402381,0.632500837825392,0.6326008034191292,0.6326017710179052,0.6326054474879161,0.6326054023806685
