pluno,time,qty,d,d+1,d+2,d+3,d+4,d+5,d+6
22000014,149,0.618,0.6339135212674205,0.6332933376272106,0.6331171401248689,0.6329645945404604,0.6328979200484188,0.6327317102462795,0.6326171022834026
22000014,169,0.492,0.6339134805656694,0.6332933376272865,0.6331171306843326,0.6329645848108346,0.6328979003736015,0.6327316892416341,0.6326170797387042
22000031,153,1.338,0.6339134470136076,0.6332930312266685,0.6331168876720056,0.6329643438016309,0.632897725208361,0.6327315232701953,0.6326169240583572
22000031,165,0.6,0.6339132086162382,0.6332930312266456,0.6331168323828124,0.6329642868162423,0.6328976099661968,0.6327314002349885,0.6326167920027247
22000049,148,1.212,0.6339130814253784,0.6332927068019133,0.6331165538164878,0.6329640097185538,0.6328973801854372,0.6327311771922144,0.6326165763880061
22000049,166,0.728,0.6339129250778683,0.6332927068019455,0.6331165175557751,0.6329639723457099,0.6328973046067928,0.632731096503072,0.6326164897830143
22000049,174,1.07,0.6339130355549576,0.6332927068020164,0.6331165431769271,0.6329639987532786,0.6328973580122392,0.6327311535204566,0.6326165509806164
22001000,164,0.376,0.6338956457365904,0.6332755655715963,0.6330993503960947,0.6329468076649585,0.6328800596601529,0.6327138624070883,0.6325992486204827
22001000,174,0.266,0.6338956102001004,0.63327556557163,0.6330993421540115,0.632946799170273,0.63288004248193,0.6327138440675324,0.632599228936292
22001001,159,1.23,0.6338959035790682,0.633275547546493,0.6330993963561841,0.6329468555917138,0.6328801749518129,0.6327139867331659,0.6325993833828697
22001006,151,0.978,0.6338957319136964,0.6332754574205591,0.6330992873523783,0.6329467460256202,0.6328800452147808,0.6327139495605718,0.6325994277095517
22001006,154,1.078,0.6338958504272336,0.6332755589413773,0.6330994369256951,0.6329469172029362,0.6328804005498391,0.6327142943440884,0.6325996864690303
22001012,151,0.546,0.6338954840466331,0.6332753492694166,0.6330991468371725,0.6329466045379963,0.6328798692911151,0.6327136740167955,0.6325990622733665
22001038,4,1.18,0.6338952195438677,0.6332748806133746,0.6330987257030636,0.6329463490325642,0.6328800009746732,0.6327138210593979,0.6325993826997591
22001038,5,3.488,0.6338960530821681,0.6332749924684667,0.6330990504933381,0.6329465257351237,0.6328802084833306,0.6327140980497249,0.6325996510553498
22001038,151,0.678,0.6338950573681568,0.6332748806139844,0.6330986880837318,0.6329461461779264,0.6328794758596011,0.63271336319528,0.6325988217730971
22001038,153,0.788,0.6338951552369863,0.6332749454887837,0.6330988015480513,0.6329463079937734,0.632879733050741,0.632713618300679,0.6325991305965024
22002008,166,0.678,0.6338775472025903,0.6332573953333077,0.6330812032542967,0.6329286647031145,0.6328618849130734,0.632695706292367,0.6325810932676741
22002239,147,1.716,0.6338741571773642,0.6332537683771221,0.6330774821190058,0.6329249086191551,0.6328584688091258,0.6326921603769791,0.6325776647604051
22002239,149,1.97,0.633874362949307,0.6332538904241173,0.6330776497429259,0.632924945704854,0.632858492112435,0.6326925988941347,0.6325783037898493
22002239,150,0.736,0.6338740445752177,0.6332539968137366,0.6330775542144516,0.6329249821399219,0.6328587626647337,0.6326927627146588,0.6325783962874032
22002239,151,0.99,0.6338739702033054,0.6332537932911565,0.6330775685258245,0.6329251505310659,0.6328588043482611,0.6326928560413302,0.6325786462417572
22002239,154,0.9,0.633873896919042,0.6332537559181548,0.6330775914634366,0.6329250846822985,0.6328586881734073,0.6326929421058021,0.6325786185443442
22002239,156,1.294,0.633873953897835,0.6332536589432699,0.6330774996042909,0.6329250863607537,0.6328587986382503,0.6326929650612527,0.6325789470000632
22002239,157,1.874,0.633874088450476,0.6332536226134171,0.6330775963078668,0.6329250492091054,0.6328589258562367,0.6326931708889703,0.6325788816512594
22002239,159,1.924,0.6338741383879359,0.633253630929103,0.6330776289259233,0.6329252544404077,0.6328590954498832,0.6326932027514492,0.6325788919085341
22002239,160,1.494,0.6338741700639429,0.6332538760326345,0.6330778308958911,0.6329252835927649,0.6328591818762471,0.6326931308615987,0.6325786282592908
22002239,166,1.66,0.6338739792647642,0.633253562418973,0.6330773190013325,0.6329247035566938,0.6328580648178748,0.6326919228313028,0.6325775147175992
22002239,170,1.72,0.6338738859852332,0.6332534406144316,0.6330773073542254,0.6329248050358549,0.6328582219100398,0.6326920177743699,0.6325774680112437
22002240,146,3.682,0.6338747354309393,0.6332536583679471,0.6330775775558032,0.6329250275527498,0.6328585436994952,0.6326926769956588,0.6325781546125586
22002240,149,2.246,0.6338745367320282,0.6332540107962812,0.6330778768241963,0.6329251300445564,0.6328588537787351,0.6326928899052587,0.6325781251170294
22002240,150,0.894,0.6338743252797578,0.6332542992567406,0.6330777947614756,0.6329251536342124,0.6328588741592184,0.6326925707096089,0.6325782620898094
22002240,151,0.796,0.6338741406110128,0.6332540595353773,0.633077761731496,0.6329252412643145,0.6328586247824867,0.6326926654877213,0.632578400524982
22002240,157,0.824,0.6338735483452919,0.6332533788576541,0.6330771896843062,0.6329246209684373,0.6328579161668312,0.6326917653649168,0.6325771733816375
22002242,150,1.624,0.63387362852785,0.6332531770125466,0.6330770559289334,0.6329245203616461,0.6328578023484848,0.6326917254026642,0.6325772063304969
22002242,153,0.998,0.6338735694356299,0.633253345610166,0.6330772146288094,0.6329246770738742,0.6328581302275311,0.6326920352933512,0.6325773437669293
22003002,165,0.596,0.6338595756990683,0.6332394758284339,0.6330632780679737,0.6329107427657197,0.6328439016412408,0.6326777373840078,0.6325631204675056
22003002,174,0.792,0.6338596390304184,0.633239475828495,0.6330632927551453,0.632910812765517,0.6328440852895155,0.6326779004882143,0.6325633179041829
22004008,145,0.192,0.6338413507060063,0.6332214100172794,0.6330451650518729,0.6328926435956378,0.6328257025593926,0.6326595795634556,0.6325449723317298
22005006,150,0.618,0.633823519978074,0.6332034897830622,0.6330272359753459,0.6328746680503885,0.632807849076238,0.6326417718614638,0.6325272475938276
22005006,151,1.022,0.6338236680491881,0.6332035051203213,0.6330272807218894,0.6328747738113326,0.6328080243792088,0.6326419567767644,0.6325274521244765
22005006,157,0.438,0.6338234845146332,0.6332035129624665,0.6330273082190107,0.6328747324170555,0.6328078444737856,0.6326417319818792,0.6325271272414764
22007005,2,0.576,0.6337872853397045,0.633167294671603,0.632991097285152,0.6328385962065233,0.6327716410322062,0.632605726879144,0.632491451153411
22007005,3,0.434,0.6337872823751037,0.6331673493015142,0.6329911851031493,0.6328387023710442,0.6327719147883927,0.6326061232613213,0.6324918428185736
22007005,4,0.38,0.6337873073190722,0.6331673909784661,0.6329912663496556,0.6328388431822659,0.6327722533959607,0.6326064443607626,0.6324921913084542
22007005,5,0.606,0.6337874140835981,0.6331674320861945,0.6329913708147736,0.6328390106995978,0.6327725531081383,0.6326067231072311,0.6324924663597534
22007005,6,1.216,0.633787670418538,0.6331675063352096,0.632991525340602,0.6328391431372548,0.6327726936015782,0.6326068751569196,0.6324925961089661
22007005,157,0.724,0.6337873331798114,0.6331672946723177,0.632991108371757,0.6328385872101918,0.6327715352148712,0.6326054336559735,0.6324908066663734
22007008,160,1.532,0.6337875401731741,0.6331672405673799,0.6329911148391228,0.6328385955466558,0.632771607209607,0.632605514234957,0.6324908971189428
