pluno,time,qty,d,d+1,d+2,d+3,d+4,d+5,d+6
22000014,149,0.618,0.6358148062192508,0.6357158883464241,0.6357874576276544,0.6357858981740886,0.6357806657287877,0.635835193126067,0.6358557063316966
22000014,169,0.492,0.6358808520981818,0.6357818726383306,0.6358591779904891,0.6358475647307219,0.6358193309685632,0.6357908843550231,0.6357844883232425
22000031,153,1.338,0.6357910903829237,0.6356921144057087,0.6357691243981675,0.6357639600232022,0.6357734902530161,0.6357726945995475,0.6357423355993254
22000031,165,0.6,0.635810017662144,0.6357112077923819,0.6357777918681204,0.6358319308394268,0.6358295181500064,0.6358314500672014,0.6358412030712215
22000049,148,1.212,0.6358074039855441,0.6357084219444176,0.6357865838678878,0.6358099839495603,0.6358191180363987,0.635813167560846,0.6358780749790631
22000049,166,0.728,0.6358063544426135,0.635707574661197,0.6358422050473331,0.6358327582259927,0.635821605350572,0.6358319915496757,0.6358191602956612
22000049,174,1.07,0.635887529263693,0.6357884325906628,0.6358588551777044,0.6358279313265031,0.6357975177331079,0.6357938625657704,0.6357936896917397
22001000,164,0.376,0.6357932709150366,0.6356944991214636,0.6357661784636645,0.6357438842780351,0.6357993701745193,0.6358024794898205,0.63580737464144
22001000,174,0.266,0.6358741949023181,0.6357752852884158,0.6358452862424873,0.6358136600123765,0.6357841850246619,0.6357806093371328,0.6357803343124745
22001001,159,1.23,0.635741633212769,0.6356428146330145,0.6357630299721015,0.6357674709722646,0.6357738347892158,0.6357834550462412,0.6357758906917164
22001006,151,0.978,0.635774191095239,0.6356752642628132,0.6357138478008808,0.6357594784979546,0.6357751895777425,0.635782686553767,0.6357901478950067
22001006,154,1.078,0.635776098206615,0.6356771516954397,0.6357577296170038,0.6357546857054596,0.6357558918861871,0.6357274965036217,0.6356910948360528
22001012,151,0.546,0.6357740014888746,0.6356751829529023,0.6357137391169666,0.6357593625917628,0.63577506882532,0.6357825291195731,0.6357899116197315
22001038,151,0.678,0.6357736814739526,0.6356748306095658,0.6357133940401505,0.635759019681919,0.6357747525929258,0.6357822773894369,0.6357897281450668
22001038,153,0.788,0.6357747832745569,0.6356759406645774,0.6357521726195524,0.6357485359066397,0.6357581280490845,0.6357565933345027,0.6357261490961089
22002008,166,0.678,0.635784692304292,0.6356859267069223,0.6358188948864125,0.6358110750745349,0.6358006266400735,0.6358113881055287,0.6357981042422699
22002239,147,1.716,0.6357803189607127,0.6356812760041024,0.6357565915691894,0.6357872764906651,0.6358212180240222,0.635833005602679,0.6358425015129007
22002239,149,1.97,0.6357915888492565,0.6356924713237391,0.6357635431079948,0.6357639216576236,0.6357595725544892,0.6358147540779271,0.6358331483129431
22002239,150,0.736,0.635794030452969,0.6356952964496015,0.6357408884939877,0.6357320812227419,0.6357835823428606,0.6357963600479609,0.635807442151777
22002239,151,0.99,0.6357692782930199,0.6356704973749098,0.6357083504760516,0.6357552215283123,0.6357702692466105,0.6357771834563939,0.63578481134651
22002239,154,0.9,0.6357698346528962,0.6356710756450096,0.6357501075105735,0.6357458578311262,0.6357464746357333,0.6357208920654164,0.6356827309497498
22002239,156,1.294,0.6357824259455946,0.6356835666650369,0.6357687591337626,0.6357327539852985,0.6356899403488969,0.6357490321245334,0.6357479002774432
22002239,157,1.874,0.635793969139407,0.6356949644911327,0.6357435631234865,0.6356969054492254,0.6357493470249461,0.6357617349305253,0.6357618780143215
22002239,159,1.924,0.6357336726443208,0.6356348267201473,0.6357533006558566,0.635759446537771,0.6357663502099606,0.635775273161667,0.6357686684828182
22002239,160,1.494,0.6357799885540083,0.6356811673432904,0.6357583831356077,0.6357585199115983,0.635765075297505,0.6357586600151625,0.6357523466025341
22002239,166,1.66,0.635783808491245,0.635684995452376,0.6358176019418337,0.6358088243576985,0.6357989093933186,0.6358103012041862,0.6357964106606714
22002239,170,1.72,0.6358642842952612,0.635765205603593,0.6358297595230655,0.6358062802946787,0.6357671538178441,0.6357638679039908,0.6357611697866334
22002240,146,3.682,0.6357816972752012,0.6356821298457228,0.6357518995802519,0.6357831239310362,0.635823434580538,0.6358564889266436,0.6358831424622916
22002240,149,2.246,0.6357918178077429,0.6356925998226242,0.6357637866462813,0.6357634056808056,0.6357593613132306,0.6358144884628346,0.6358329762650367
22002240,150,0.894,0.6357946096914528,0.6356958641638482,0.6357406369625139,0.6357321606981744,0.6357833817683081,0.6357962045868258,0.6358070831121485
