pluno,time,qty,d,d+1,d+2,d+3,d+4,d+5,d+6
22000014,149,0.618,0.6354340540093429,0.6353526143055425,0.6353532735193077,0.6353487051833675,0.6353467124984017,0.6353382096057204,0.6353379528809366
22000014,169,0.492,0.6354334049666888,0.6353520025321555,0.6353527277221807,0.6353485942118307,0.635346658456701,0.6353386588955103,0.6353385620238705
22000031,153,1.338,0.6354344796307893,0.6353528810203106,0.6353536856177576,0.6353492433345196,0.6353471806208169,0.6353388099206412,0.6353383620620136
22000031,165,0.6,0.6354339436002203,0.6353525337315219,0.6353531427255781,0.6353486387576143,0.6353464327584755,0.635338138559995,0.6353380469138608
22000049,148,1.212,0.6354347527851835,0.6353532466045628,0.6353536116635121,0.6353491224768343,0.6353471258089051,0.6353386389343099,0.6353381148832894
22000049,166,0.728,0.6354337419537608,0.6353523211741091,0.6353529663102219,0.6353482343363008,0.6353460324787354,0.6353380579355377,0.6353379631825427
22000049,174,1.07,0.6354337502583975,0.6353522396554435,0.6353531527887202,0.6353487421906189,0.6353465182261258,0.6353385785488318,0.6353383860734992
22001000,164,0.376,0.6354192464040798,0.635337878825916,0.6353386363352085,0.6353343741836424,0.6353325410037912,0.6353246912823783,0.6353244736271432
22001000,174,0.266,0.6354194336382459,0.6353381195026997,0.6353387936824846,0.6353343030283111,0.6353321175883538,0.6353237938259377,0.6353234696059464
22001001,159,1.23,0.6354195678532951,0.6353379769141867,0.6353387511593097,0.6353343091572037,0.6353323805006099,0.6353245102321052,0.6353242250377028
22001006,151,0.978,0.6354183694671948,0.6353368482160202,0.6353376402473109,0.6353331756036721,0.6353312648673742,0.6353233896851782,0.6353235332310455
22001006,154,1.078,0.6354187480687291,0.6353371994099434,0.6353382258196624,0.635334138367309,0.6353327623236293,0.6353248791595041,0.6353259034270451
22001012,151,0.546,0.6354181681678073,0.6353367614198384,0.635337518133099,0.6353330498999203,0.6353311242727072,0.6353231644326256,0.6353232600769454
22001038,151,0.678,0.6354178263107634,0.6353363853026424,0.6353371527382273,0.6353326856552955,0.6353308173035686,0.6353229222849585,0.6353231024551006
22001038,153,0.788,0.6354182752243175,0.6353368047729585,0.6353378003239807,0.6353336630066295,0.6353320876583796,0.6353244180306724,0.6353245943936541
22002008,166,0.678,0.6354077006204284,0.6353263199802246,0.6353265029464009,0.6353223710151868,0.6353205684682105,0.6353126478789909,0.635313055563429
22002239,147,1.716,0.6354055019313296,0.6353239158070781,0.6353246929153966,0.6353203501201564,0.6353191967646344,0.6353123617287632,0.6353133440843436
22002239,149,1.97,0.6354063830954904,0.6353247594846058,0.6353257679737698,0.6353224809388434,0.6353211521247324,0.6353142844537192,0.6353151277057945
22002239,150,0.736,0.6354062121752279,0.6353249559204907,0.6353269438629715,0.635322586492379,0.6353222860443517,0.6353148569387762,0.635315995327943
22002239,151,0.99,0.6354077957720617,0.6353264673874988,0.6353276115971416,0.6353238774456701,0.6353228249787123,0.6353157824860552,0.6353169255992679
22002239,154,0.9,0.6354073831313785,0.6353260629268973,0.6353273522989122,0.6353235473520219,0.6353217172347375,0.6353156757045699,0.6353169505064361
22002239,156,1.294,0.6354074167992494,0.6353260103661154,0.6353259917206737,0.6353230699653174,0.6353219306599076,0.6353152552088784,0.6353167835679863
22002239,157,1.874,0.6354064379669793,0.6353248573673511,0.6353264345109039,0.6353227152822484,0.6353223538429842,0.635315314525847,0.6353166539389329
22002239,159,1.924,0.6354073725750246,0.6353257823423103,0.6353267040699623,0.6353233503988532,0.6353226812469949,0.6353157456055943,0.6353164963582258
22002239,160,1.494,0.6354073298116495,0.6353258964734221,0.6353269196030259,0.6353233272798613,0.6353229417310702,0.6353154133039505,0.6353162707519675
22002239,166,1.66,0.6354067348489417,0.6353253042386677,0.6353260710766628,0.6353219502761335,0.6353206500588674,0.6353127340530416,0.635313625680755
22002239,170,1.72,0.6354067026397545,0.6353252392493286,0.6353260639983501,0.6353218834376716,0.6353209391982682,0.6353129088454695,0.6353122889381305
22002240,146,3.682,0.6354058331335622,0.6353236963929179,0.6353246832384495,0.6353203880374388,0.6353188831000671,0.6353116021618008,0.6353123185593889
22002240,149,2.246,0.6354066249990625,0.6353248868869862,0.635326450873911,0.6353223144438936,0.6353213066399331,0.6353144520378721,0.6353154918813482
22002240,150,0.894,0.6354068245060972,0.6353255598380543,0.6353269280034016,0.6353228109308738,0.6353226131654716,0.6353153035647633,0.6353164317959766
22002240,151,0.796,0.6354075838683696,0.6353262869752725,0.6353279124318593,0.6353240368430704,0.6353232659657647,0.6353162453605312,0.6353173714789607
22002240,157,0.824,0.635406543852974,0.63532526646774,0.6353268865947432,0.635323040995097,0.6353222014581852,0.6353148693049359,0.6353160157119322
22002242,150,1.624,0.6354049601068972,0.6353233270946111,0.635324901997625,0.6353205870599962,0.635320035636154,0.63531249362222,0.6353132742872083
22002242,153,0.998,0.6354058388485571,0.6353243617150306,0.6353254133031991,0.635321865223133,0.6353210205272649,0.6353134197509877,0.6353152878102317
22003002,165,0.596,0.6353895987611886,0.635308249378759,0.6353088752448514,0.6353043371099242,0.6353020606148099,0.6352935540568517,0.6352928832956073
22003002,174,0.792,0.6353897742143453,0.6353083631188154,0.6353090873456058,0.6353046264129175,0.6353025103045006,0.635294293737179,0.6352939151857866
22005006,150,0.618,0.6353614588709526,0.635280160616735,0.6352806074789972,0.6352764740096285,0.6352741003614303,0.6352659763366852,0.6352658579406151
22005006,151,1.022,0.6353614356613855,0.6352800274420092,0.6352812505141952,0.6352764847480965,0.6352746055167833,0.6352664217040707,0.6352663265020823
22005006,157,0.438,0.6353616456247678,0.6352804098378125,0.6352811043716496,0.635277237447144,0.6352750793043113,0.6352667154655233,0.6352665871633981
22007005,157,0.724,0.6353322044457878,0.6352509210595896,0.6352513994046783,0.635247196756833,0.6352451772021985,0.635237391847379,0.6352377066871363
22007008,160,1.532,0.6353325168151217,0.635251004954978,0.6352519830826071,0.6352479203302567,0.6352465190191009,0.6352389367604466,0.635238761758642
22007022,151,0.978,0.6353315095161848,0.63525014706725,0.6352508102180379,0.6352464358660097,0.6352442374459762,0.6352358284018436,0.6352354403270968
22007031,153,0.495,0.6353319008009899,0.6352507026454256,0.6352513518872238,0.6352469398540868,0.6352447923193403,0.6352364744734499,0.6352361542370991
22007031,158,2.0,0.6353323338789777,0.6352507384442526,0.6352519503459791,0.635247333797486,0.6352460980103519,0.6352385247545459,0.6352391862685582
22007031,160,2.0,0.6353326067908893,0.6352509878965374,0.6352523601228276,0.6352485468074373,0.6352472537646775,0.6352398042336233,0.6352399883151444
22007031,161,0.8,0.6353326494805994,0.6352513840013172,0.6352527872010286,0.6352485471880921,0.6352477838122057,0.6352398812778967,0.6352414971893703
22007031,169,0.64,0.6353334352571932,0.6352522193393074,0.6352529023469838,0.6352488483886317,0.6352471710079611,0.6352395077856434,0.6352396664984139
22008007,170,0.126,0.635317542611327,0.635236436047281,0.6352370526854085,0.6352330524484222,0.635231520003061,0.6352239537338328,0.6352244568079749
22008009,147,0.754,0.6353194599459888,0.6352382492583987,0.6352383351998052,0.635234542255614,0.6352323884899079,0.6352239891970827,0.635223678362147
22008009,149,0.484,0.6353199980635833,0.6352388563227772,0.6352393759823249,0.6352349368489357,0.6352328840667907,0.6352246680406886,0.6352248684490863
22008009,152,0.476,0.6353197426917296,0.6352385918141534,0.6352391117757973,0.6352347124204821,0.6352335470755934,0.635225878309382,0.6352267057143831
22008009,170,0.586,0.6353179346442747,0.6352367398920752,0.6352374183343331,0.6352335247722729,0.6352322056773131,0.635224749395397,0.6352253148486047
22008012,147,0.382,0.6353198584505774,0.6352388045514596,0.635238764723717,0.6352348731737102,0.6352326865469103,0.6352243107527374,0.6352235101318363
22008012,165,0.304,0.635318378195127,0.6352372387498435,0.6352378313396998,0.6352338269319522,0.6352319391285107,0.6352238427341119,0.6352236404861848
22008019,151,0.732,0.6353202468243851,0.6352390550544321,0.6352394005571169,0.6352348370532966,0.6352332421536622,0.6352256953026962,0.635225712267321
22008019,153,0.554,0.6353196524221125,0.6352384914587867,0.6352394583309413,0.6352354871780677,0.6352338247793484,0.6352263281342732,0.6352267016411265
22008019,165,0.604,0.6353188715651349,0.6352377109424103,0.6352385409056024,0.6352347688751571,0.6352330313459125,0.6352248901411931,0.6352243954982373
22008020,160,0.39,0.6353179758421106,0.6352368103142053,0.6352374427712021,0.6352332445423552,0.635231650067125,0.6352235571183892,0.635223475365772
22008021,151,0.598,0.6353196554823515,0.6352384523093907,0.6352390267266288,0.635234442427868,0.6352328608527612,0.6352253505761554,0.6352254517373027
22008021,152,0.536,0.6353194918646545,0.6352383101754919,0.6352389586135859,0.6352346665067656,0.6352333459999354,0.6352255693115992,0.6352261476341489
22008021,171,0.502,0.6353177055080315,0.6352365155354834,0.6352378031216097,0.635234106406424,0.6352329649275676,0.6352253709452399,0.6352258952931921
22008021,172,0.454,0.6353177108188666,0.6352365368341366,0.6352381334132368,0.6352346903141474,0.635233578319402,0.6352257376192513,0.6352263402666735
22008022,170,0.166,0.6353173356861682,0.6352362189199182,0.635237334521838,0.6352332931057022,0.6352316571749497,0.6352242407336559,0.6352248181828848
22010032,174,0.22,0.6352873087536439,0.6352062240710844,0.6352068046579086,0.6352022610199543,0.6351999641063586,0.6351915723908641,0.6351912559380066
22020004,174,2.21,0.6351460094156067,0.6350646941531584,0.6350648576878799,0.6350607281119482,0.635059105267948,0.6350517835642276,0.6350514529361706
22020006,146,3.446,0.6351720775221038,0.63509099186638,0.635090409680467,0.6350822590706795,0.6350824098535488,0.6350757655546944,0.6350745507030572
22020006,170,3.64,0.63514755501015,0.6350659580393253,0.6350667556237201,0.6350623586611306,0.635060439944902,0.6350511883724667,0.6350500580667652
22020006,173,2.41,0.635147874830483,0.6350665993789658,0.6350663126781557,0.6350607924138967,0.6350593401394358,0.6350511955999766,0.6350532786210545
22020010,152,2.029,0.635169769029941,0.6350885629165326,0.6350760930453064,0.6350696766494238,0.635069188583704,0.6350597983319941,0.6350601313929846
22020010,159,5.092,0.6351673636747139,0.6350855670409445,0.6350792444425546,0.6350738089280603,0.6350685223198658,0.6350585863261748,0.635056689652628
22021009,155,0.001,0.6351305117289501,0.6350497925449907,0.6350496996092052,0.6350456888221488,0.6350426851623937,0.6350363404812311,0.6350359671976672
22021260,151,7.79,0.6351285259886873,0.635045859489573,0.6350474304965269,0.6350432430181122,0.6350417009262943,0.6350333508086461,0.6350314145586068
22030005,151,0.54,0.6349984862728886,0.634917842343257,0.6349181345524145,0.6349139831714619,0.6349119323209516,0.6349045152166364,0.6349045481734741
22030005,152,0.488,0.63499825112775,0.634917619658212,0.6349186272900714,0.6349141182659197,0.6349126722837909,0.6349048028422749,0.6349051422574985
22030005,165,0.702,0.634999674046962,0.6349190067279653,0.634919888692594,0.6349161935403362,0.6349153379568414,0.6349090196408316,0.6349100562452065
22030005,166,0.926,0.6349999494310125,0.6349192403869873,0.6349204047575265,0.6349164262848268,0.6349163821347917,0.6349095647596313,0.6349106387961349
22030005,170,1.096,0.6350006001949609,0.6349198264592559,0.6349213118020255,0.6349178595134704,0.6349180361293176,0.6349121411556378,0.6349134790902157
22030005,171,0.556,0.6350010450944844,0.6349204464766959,0.6349216692129955,0.6349187503691748,0.6349188773038679,0.6349123234827753,0.6349141891455781
22030008,147,0.652,0.6349985372304816,0.6349178816364517,0.6349185983911788,0.6349141473196539,0.6349120306420861,0.6349038253262268,0.6349032960451884
22030008,154,0.566,0.6349986240432254,0.6349180029592493,0.6349193150384946,0.634915117292001,0.6349135658419672,0.6349058199785101,0.6349062058779578
22030008,166,2.634,0.6350006817351977,0.6349195555923608,0.6349206368702969,0.6349165272544385,0.6349163677186479,0.6349095400283569,0.6349105367358765
22030008,169,1.016,0.6350007647036711,0.6349200333340482,0.6349210218454056,0.6349175063868472,0.6349166620483525,0.6349108731972478,0.634913598381281
22030008,170,0.968,0.6350008568784294,0.6349201602644652,0.6349216130277263,0.6349181947057637,0.6349180274947235,0.6349123765978362,0.6349137259295896
22030010,153,0.001,0.6349983573194034,0.6349178597066939,0.6349182640128458,0.6349144508714816,0.6349126151888996,0.634904823929513,0.6349052451075929
22030010,165,1.024,0.6349995230617292,0.6349187617068097,0.634919598516898,0.6349157917116777,0.6349148295668116,0.6349084713290611,0.6349093716145171
22030011,147,1.73,0.6349986487698922,0.6349177167532182,0.6349184949762321,0.6349140619174095,0.6349119904096416,0.6349037553386747,0.6349030285512762
22030011,156,1.448,0.6349995519459352,0.6349186972756871,0.634919761694158,0.6349157971690886,0.6349143925498999,0.6349070881186754,0.6349074160206154
22030011,157,0.892,0.6349995784927775,0.6349188967967169,0.6349201060104933,0.6349159725266226,0.6349148974115966,0.6349073390181087,0.6349081040691983
22030011,159,1.204,0.634999827712518,0.6349190379553699,0.6349204760970699,0.6349166036275774,0.634915488858834,0.6349076489554728,0.6349086542964534
22030011,163,1.602,0.6349999442226525,0.6349190907096787,0.6349205400166543,0.6349167539929054,0.6349155871901735,0.6349087593939193,0.634910398977966
