pluno,time,qty,d,d+1,d+2,d+3,d+4,d+5,d+6
22130017,4,0.426,0.412,0.412,0.412,0.412,0.412,0.412,0.412
22130017,153,0.284,0.286,0.286,0.286,0.286,0.286,0.286,0.286
22130029,165,0.582,0.583,0.583,0.583,0.583,0.583,0.583,0.583
22130029,174,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
22132010,1,0.192,0.208,0.208,0.208,0.208,0.208,0.208,0.208
22132010,166,0.188,0.244,0.244,0.244,0.244,0.244,0.244,0.244
22132010,170,0.146,0.146,0.146,0.146,0.146,0.146,0.146,0.146
22132010,174,0.134,0.164,0.164,0.164,0.164,0.164,0.164,0.164
22160001,3,0.466,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22160001,5,0.398,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22160001,161,0.552,0.536,0.536,0.536,0.536,0.536,0.536,0.536
22160001,165,1.0,0.536,0.536,0.536,0.536,0.536,0.536,0.536
22170001,6,0.516,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22170001,7,0.244,0.044,0.044,0.044,0.044,0.044,0.044,0.044
22170001,150,0.272,0.286,0.286,0.286,0.286,0.286,0.286,0.286
22170001,159,0.254,0.19,0.19,0.19,0.19,0.19,0.19,0.19
22170001,160,0.764,0.536,0.536,0.536,0.536,0.536,0.536,0.536
22170001,163,0.45,0.396,0.396,0.396,0.396,0.396,0.396,0.396
22170001,170,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
22170001,174,0.316,0.284,0.284,0.284,0.284,0.284,0.284,0.284
22171002,163,0.258,0.256,0.256,0.256,0.256,0.256,0.256,0.256
22171004,5,0.3,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22171004,145,0.334,0.386,0.386,0.386,0.386,0.386,0.386,0.386
22171004,154,0.416,0.402,0.402,0.402,0.402,0.402,0.402,0.402
22171004,157,0.086,0.114,0.114,0.114,0.114,0.114,0.114,0.114
22171004,160,0.07,0.078,0.078,0.078,0.078,0.078,0.078,0.078
22171004,163,0.242,0.114,0.114,0.114,0.114,0.114,0.114,0.114
22171005,153,0.308,0.386,0.386,0.386,0.386,0.386,0.386,0.386
22172000,0,0.286,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22172000,2,0.294,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22172000,5,0.334,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22172000,6,0.568,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22172005,3,0.078,0.084,0.084,0.084,0.084,0.084,0.084,0.084
22172005,5,0.16,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22172005,6,0.166,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22172006,2,0.768,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22172006,4,0.248,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22172007,5,0.746,0.604,0.604,0.604,0.604,0.604,0.604,0.604
22172007,145,0.32,0.404,0.404,0.404,0.404,0.404,0.404,0.404
22172007,148,0.358,0.348,0.348,0.348,0.348,0.348,0.348,0.348
22172007,152,0.638,0.624,0.624,0.624,0.624,0.624,0.624,0.624
22172008,6,0.43,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22172008,146,0.542,0.404,0.404,0.404,0.404,0.404,0.404,0.404
22172010,2,0.638,0.604,0.604,0.604,0.604,0.604,0.604,0.604
22172012,170,0.494,0.464,0.464,0.464,0.464,0.464,0.464,0.464
22172012,172,0.324,0.348,0.348,0.348,0.348,0.348,0.348,0.348
22172013,3,0.04,0.236,0.236,0.236,0.236,0.236,0.236,0.236
22172013,4,0.035,0.236,0.236,0.236,0.236,0.236,0.236,0.236
22180002,157,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436
22180003,3,0.954,0.604,0.604,0.604,0.604,0.604,0.604,0.604
22190000,0,1.186,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22190000,3,0.58,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22190000,4,0.904,0.89,0.89,0.89,0.89,0.89,0.89,0.89
22190000,5,0.88,0.918,0.918,0.918,0.918,0.918,0.918,0.918
22190000,7,0.404,0.554,0.554,0.554,0.554,0.554,0.554,0.554
22190000,147,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
22190000,153,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
22190000,173,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
22190002,0,0.53,0.528,0.528,0.528,0.528,0.528,0.528,0.528
22190002,3,0.15,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22190002,5,0.286,0.33,0.33,0.33,0.33,0.33,0.33,0.33
22190002,153,0.182,0.208,0.208,0.208,0.208,0.208,0.208,0.208
22500001,152,0.944,0.914,0.914,0.914,0.914,0.914,0.914,0.914
22500022,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
22500022,4,0.78,0.714,0.714,0.714,0.714,0.714,0.714,0.714
22500022,5,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
22500022,145,1.948,2.088,2.088,2.088,2.088,2.088,2.088,2.088
22500022,147,0.836,1.764,1.764,1.764,1.764,1.764,1.764,1.764
22500022,148,1.734,4.61,4.61,4.61,4.61,4.61,4.61,4.61
22500022,149,2.796,1.57,1.57,1.57,1.57,1.57,1.57,1.57
22500022,150,1.422,1.478,1.478,1.478,1.478,1.478,1.478,1.478
22500022,153,1.458,3.886,3.886,3.886,3.886,3.886,3.886,3.886
22500022,156,1.0,2.018,2.018,2.018,2.018,2.018,2.018,2.018
22500022,157,0.588,1.318,1.318,1.318,1.318,1.318,1.318,1.318
22500022,161,1.878,2.298,2.298,2.298,2.298,2.298,2.298,2.298
22500022,164,1.536,1.764,1.764,1.764,1.764,1.764,1.764,1.764
22500022,165,1.408,3.886,3.886,3.886,3.886,3.886,3.886,3.886
22500056,163,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
22500056,170,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
22500072,152,1.328,2.224,2.224,2.224,2.224,2.224,2.224,2.224
22503000,3,130.0,1.328,1.328,1.328,1.328,1.328,1.328,1.328
22503000,4,128.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22503000,7,128.0,0.97,0.97,0.97,0.97,0.97,0.97,0.97
22511000,0,0.448,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22511000,149,0.104,0.284,0.284,0.284,0.284,0.284,0.284,0.284
22600000,162,7.17,3.886,3.886,3.886,3.886,3.886,3.886,3.886
22600000,174,2.868,3.886,3.886,3.886,3.886,3.886,3.886,3.886
22600002,150,9.06,0.728,0.728,0.728,0.728,0.728,0.728,0.728
22600002,162,3.204,3.886,3.886,3.886,3.886,3.886,3.886,3.886
22600002,166,1.55,3.886,3.886,3.886,3.886,3.886,3.886,3.886
22600002,167,1.986,3.886,3.886,3.886,3.886,3.886,3.886,3.886
22600002,170,2.638,3.886,3.886,3.886,3.886,3.886,3.886,3.886
22601000,0,1.304,1.37,1.37,1.37,1.37,1.37,1.37,1.37
22601000,4,0.51,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22601000,5,1.934,2.306,2.306,2.306,2.306,2.306,2.306,2.306
22601000,151,1.216,1.69,1.69,1.69,1.69,1.69,1.69,1.69
22601000,159,1.622,1.69,1.69,1.69,1.69,1.69,1.69,1.69
22601000,161,0.858,1.57,1.57,1.57,1.57,1.57,1.57,1.57
22601000,162,1.098,1.69,1.69,1.69,1.69,1.69,1.69,1.69
22601000,168,1.12,1.16,1.16,1.16,1.16,1.16,1.16,1.16
22601000,170,0.83,1.57,1.57,1.57,1.57,1.57,1.57,1.57
22601000,172,1.326,1.57,1.57,1.57,1.57,1.57,1.57,1.57
22602000,0,0.33,0.254,0.254,0.254,0.254,0.254,0.254,0.254
22603000,155,0.698,0.668,0.668,0.668,0.668,0.668,0.668,0.668
22603000,170,1.934,1.69,1.69,1.69,1.69,1.69,1.69,1.69
22603001,1,1.1,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22603001,146,1.008,3.886,3.886,3.886,3.886,3.886,3.886,3.886
22603001,150,1.17,3.886,3.886,3.886,3.886,3.886,3.886,3.886
22603002,150,0.892,1.69,1.69,1.69,1.69,1.69,1.69,1.69
22604000,1,0.438,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22604000,153,0.538,3.886,3.886,3.886,3.886,3.886,3.886,3.886
22604000,164,1.548,1.69,1.69,1.69,1.69,1.69,1.69,1.69
22604000,170,0.708,0.728,0.728,0.728,0.728,0.728,0.728,0.728
22604000,173,0.714,0.59,0.59,0.59,0.59,0.59,0.59,0.59
22610000,154,0.658,0.492,0.492,0.492,0.492,0.492,0.492,0.492
22610002,4,0.48,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22610002,162,0.544,0.492,0.492,0.492,0.492,0.492,0.492,0.492
22610004,153,0.994,0.284,0.284,0.284,0.284,0.284,0.284,0.284
22610103,152,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394
22610103,156,1.076,0.284,0.284,0.284,0.284,0.284,0.284,0.284
22610103,159,0.516,0.284,0.284,0.284,0.284,0.284,0.284,0.284
22610103,160,0.324,0.284,0.284,0.284,0.284,0.284,0.284,0.284
22620012,170,0.826,0.914,0.914,0.914,0.914,0.914,0.914,0.914
22621000,1,0.358,0.386,0.386,0.386,0.386,0.386,0.386,0.386
22621002,146,0.512,0.362,0.362,0.362,0.362,0.362,0.362,0.362
22621002,156,0.686,0.728,0.728,0.728,0.728,0.728,0.728,0.728
22621002,162,0.448,0.452,0.452,0.452,0.452,0.452,0.452,0.452
22622000,155,0.674,0.728,0.728,0.728,0.728,0.728,0.728,0.728
22630000,5,0.562,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22630000,154,0.574,0.362,0.362,0.362,0.362,0.362,0.362,0.362
22630009,148,0.604,0.362,0.362,0.362,0.362,0.362,0.362,0.362
22630009,152,1.55,0.362,0.362,0.362,0.362,0.362,0.362,0.362
22630009,153,0.72,0.362,0.362,0.362,0.362,0.362,0.362,0.362
22630009,165,0.798,0.728,0.728,0.728,0.728,0.728,0.728,0.728
22630009,169,0.416,0.362,0.362,0.362,0.362,0.362,0.362,0.362
22630009,170,0.626,0.362,0.362,0.362,0.362,0.362,0.362,0.362
22630010,146,1.0,0.928,0.928,0.928,0.928,0.928,0.928,0.928
22630010,158,0.654,0.728,0.728,0.728,0.728,0.728,0.728,0.728
22630013,5,0.328,0.324,0.324,0.324,0.324,0.324,0.324,0.324
22630049,1,0.776,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22630049,5,0.598,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22630049,153,1.812,0.928,0.928,0.928,0.928,0.928,0.928,0.928
22631002,1,1.01,0.736,0.736,0.736,0.736,0.736,0.736,0.736
22631002,4,0.428,0.428,0.428,0.428,0.428,0.428,0.428,0.428
22631002,150,0.552,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22631002,151,0.31,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22631002,165,0.276,0.288,0.288,0.288,0.288,0.288,0.288,0.288
22671053,166,0.992,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22671060,159,0.502,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22671070,152,0.81,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22671070,165,0.626,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22671070,173,2.168,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22671071,151,0.208,0.23,0.23,0.23,0.23,0.23,0.23,0.23
22671071,169,0.538,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22671072,173,0.896,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22671075,151,0.144,0.138,0.138,0.138,0.138,0.138,0.138,0.138
22671076,151,0.174,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22671076,168,0.364,0.362,0.362,0.362,0.362,0.362,0.362,0.362
22671077,148,0.974,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22671077,151,0.18,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22671077,173,1.496,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22671078,173,0.85,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22671079,148,0.782,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22700000,159,0.458,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22701000,4,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
22701000,159,0.268,0.278,0.278,0.278,0.278,0.278,0.278,0.278
22701003,1,0.466,0.492,0.492,0.492,0.492,0.492,0.492,0.492
22701003,2,0.46,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22701003,6,0.277,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22701007,5,0.342,0.328,0.328,0.328,0.328,0.328,0.328,0.328
22701008,3,0.706,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22701014,147,1.014,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22701014,167,1.274,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22701014,170,1.552,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22701020,5,0.422,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22702002,1,0.764,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22702005,2,0.232,0.17,0.17,0.17,0.17,0.17,0.17,0.17
22702005,160,0.288,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22702005,161,0.218,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22702005,172,0.412,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22710000,4,0.512,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22710000,6,0.376,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22710003,0,0.344,0.352,0.352,0.352,0.352,0.352,0.352,0.352
22710003,1,0.354,0.352,0.352,0.352,0.352,0.352,0.352,0.352
22710003,5,0.93,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22710005,5,0.588,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22710009,2,2.424,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22710009,4,1.014,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22711000,2,2.504,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22711000,6,0.52,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22712001,0,0.288,0.302,0.302,0.302,0.302,0.302,0.302,0.302
22712001,3,0.244,0.238,0.238,0.238,0.238,0.238,0.238,0.238
22712001,5,0.246,0.17,0.17,0.17,0.17,0.17,0.17,0.17
22712001,6,0.262,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22713001,0,0.788,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22713001,2,0.498,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22713001,3,0.42,0.418,0.418,0.418,0.418,0.418,0.418,0.418
22713001,4,0.286,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22713001,5,0.714,0.728,0.728,0.728,0.728,0.728,0.728,0.728
22713001,7,0.472,0.8,0.8,0.8,0.8,0.8,0.8,0.8
22713002,2,1.414,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22713002,5,0.82,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22713002,6,0.306,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22713004,0,0.382,0.352,0.352,0.352,0.352,0.352,0.352,0.352
22713004,5,0.272,0.17,0.17,0.17,0.17,0.17,0.17,0.17
22713007,2,0.49,0.492,0.492,0.492,0.492,0.492,0.492,0.492
22713008,1,0.876,1.242,1.242,1.242,1.242,1.242,1.242,1.242
22800000,152,1.13,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22800000,174,2.122,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22800001,154,0.326,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22800001,166,1.25,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22801000,153,1.128,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22802001,153,1.26,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22802001,157,0.884,0.444,0.444,0.444,0.444,0.444,0.444,0.444
22830000,0,0.22,0.11,0.11,0.11,0.11,0.11,0.11,0.11
22830002,1,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11
22830002,153,0.07,0.088,0.088,0.088,0.088,0.088,0.088,0.088
22830003,0,0.244,0.164,0.164,0.164,0.164,0.164,0.164,0.164
22830003,147,0.132,0.112,0.112,0.112,0.112,0.112,0.112,0.112
22840002,5,0.254,0.232,0.232,0.232,0.232,0.232,0.232,0.232
22840002,155,0.312,0.088,0.088,0.088,0.088,0.088,0.088,0.088
22840002,159,0.388,0.088,0.088,0.088,0.088,0.088,0.088,0.088
22851000,164,0.174,0.238,0.238,0.238,0.238,0.238,0.238,0.238
22851000,169,0.168,0.238,0.238,0.238,0.238,0.238,0.238,0.238
22851001,174,0.17,0.238,0.238,0.238,0.238,0.238,0.238,0.238
22852000,173,0.506,0.564,0.564,0.564,0.564,0.564,0.564,0.564
23110001,0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0
23110001,1,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
23110001,2,76.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
23110001,145,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
23110001,146,120.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
23110001,148,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110001,152,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
23110001,153,119.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
23110001,158,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
23110001,159,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
23110001,160,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
23110001,167,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
23110001,169,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
23110001,170,4.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
23110001,172,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
23110001,174,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
23110005,145,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
23110005,164,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
23110006,2,98.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0
23110006,4,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
23110007,3,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
23110007,145,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
23110007,146,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
23110007,151,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
23110007,152,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
23110007,153,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
23110007,156,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
23110007,159,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
23110007,161,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
23110007,163,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
23110007,168,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
23110009,1,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
23110009,2,40.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
23110009,3,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110009,4,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110009,5,60.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
23110009,146,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110009,147,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
23110009,148,40.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
23110009,150,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
23110009,151,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110009,152,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110009,153,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110009,154,50.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
23110009,155,40.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
23110009,156,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110009,157,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
23110009,158,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
23110009,159,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
23110009,160,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
23110009,161,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110009,164,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110009,165,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
23110009,166,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
23110009,168,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
23110009,169,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110009,170,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110009,171,60.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
23110009,172,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110009,173,40.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
23110009,174,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23110028,171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23110029,150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23110144,149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
23110144,160,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
23110144,164,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
23110144,166,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
23110144,171,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
23110175,2,0.492,0.334,0.334,0.334,0.334,0.334,0.334,0.334
23110175,7,0.474,0.334,0.334,0.334,0.334,0.334,0.334,0.334
23110184,165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23110186,150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23110186,159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23110187,145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23110187,146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23110187,165,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
23110188,7,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
23110188,147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23110192,149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23110192,152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23112013,150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23112013,163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23112013,171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23112031,165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23112032,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23112032,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23112032,172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113003,154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113003,157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113019,152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113019,154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113022,163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113024,147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113024,156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113024,159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113024,169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113024,174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113025,154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113025,169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113026,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113027,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113027,152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113027,159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113027,162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113027,167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113027,169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113027,170,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
23113028,151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23113028,153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23120001,1,0.196,0.166,0.166,0.166,0.166,0.166,0.166,0.166
23120001,3,0.184,0.184,0.184,0.184,0.184,0.184,0.184,0.184
23120001,5,1.28,1.32,1.32,1.32,1.32,1.32,1.32,1.32
23120001,7,0.208,0.182,0.182,0.182,0.182,0.182,0.182,0.182
23120001,145,0.154,0.29,0.29,0.29,0.29,0.29,0.29,0.29
23120001,146,0.144,0.392,0.392,0.392,0.392,0.392,0.392,0.392
23120001,148,0.382,0.392,0.392,0.392,0.392,0.392,0.392,0.392
23120001,149,0.13,0.392,0.392,0.392,0.392,0.392,0.392,0.392
23120001,150,0.902,0.29,0.29,0.29,0.29,0.29,0.29,0.29
23120001,155,0.162,0.392,0.392,0.392,0.392,0.392,0.392,0.392
23120001,157,0.208,0.23,0.23,0.23,0.23,0.23,0.23,0.23
23120001,158,0.812,0.392,0.392,0.392,0.392,0.392,0.392,0.392
23120001,160,0.474,0.23,0.23,0.23,0.23,0.23,0.23,0.23
23120001,161,0.186,0.248,0.248,0.248,0.248,0.248,0.248,0.248
23120001,167,0.466,0.392,0.392,0.392,0.392,0.392,0.392,0.392
23120001,170,0.13,0.378,0.378,0.378,0.378,0.378,0.378,0.378
23120001,172,0.432,0.262,0.262,0.262,0.262,0.262,0.262,0.262
23120001,173,0.236,0.204,0.204,0.204,0.204,0.204,0.204,0.204
23120059,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23120059,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23121052,1,0.41,0.182,0.182,0.182,0.182,0.182,0.182,0.182
23121052,3,0.258,0.182,0.182,0.182,0.182,0.182,0.182,0.182
23121052,4,0.58,0.182,0.182,0.182,0.182,0.182,0.182,0.182
23121052,5,0.232,0.182,0.182,0.182,0.182,0.182,0.182,0.182
23121054,174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23130012,165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23130012,172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23130012,173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23130073,171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23130079,171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23131002,2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
23131002,4,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
