pluno,time,qty,d,d+1,d+2,d+3,d+4,d+5,d+6
22000014,149,0.618,0.7416802317043956,-0.978356038702374,-1.2867700080522457,3.821410639026717,0.39691025776385896,4.12893328409022,4.616768665217786
22000014,169,0.492,0.48701002352034695,-1.4193255076913178,-1.6331771459261775,3.2292364070560344,-4.053649513021878,-0.40569022429621043,3.191291935716166
22000031,153,1.338,1.3149709852752465,-0.8824324566922864,-0.7738021352121262,3.6534547071609906,-1.4034121786298455,3.3229794471852645,0.9122476159764842
22000031,165,0.6,0.8703779782289828,-0.3497938912185623,-0.199907871306071,4.7816202901988785,-1.999468908446095,1.5561631153145274,5.1874484902778555
22000049,148,1.212,1.3195330671640302,-0.901199164294942,-0.9744895590759236,3.7906214821563826,1.0377819010895222,5.938011278760822,7.36725887280306
22000049,166,0.728,0.766376727124695,-1.5288961892865613,-1.8142846552248932,2.64055589541076,-4.3741619859146414,-1.2680239512074338,2.974931095701518
22000049,174,1.07,1.055219353106823,-0.7413390531766477,-1.4772456857258343,2.195735228114927,-8.993776000174996,-6.148693420782715,-6.410369105973638
22001000,164,0.376,0.6433837119429561,-0.44625649604022194,-0.42017531390070256,4.119145279468436,-2.2749930474896205,1.0358997518765676,-0.09621208834835172
22001000,174,0.266,0.2629585563685002,-1.505097952324852,-2.1151787293425413,1.4477355489943204,-9.41293619800005,-6.5446899636657045,-7.06232882614877
22001001,159,1.23,1.3995722245602127,-0.6004436227986139,0.10511090836288599,3.4207749294697334,-2.7972560459827758,0.47012216696070314,3.2124071009542017
22001006,151,0.978,1.0383611755385251,-0.6683650447290406,-0.6920855890876967,3.0810610283294717,-1.8764976845990857,1.3881383635162776,2.0955223670594783
22001006,154,1.078,0.9384328913861143,-1.3302624996260988,-0.5915981845735926,5.558804357473439,0.9245192013379895,4.1134429084913275,2.6848766928793553
22001012,151,0.546,0.6105486899796131,-1.0674152702699198,-1.081718926919869,2.7076936763028407,-2.2553564422473533,1.035413664544088,1.759225119261529
22001038,151,0.678,0.7412629242162408,-0.9454929905662561,-0.9626713355066142,2.8217695055701095,-2.141069868880509,1.189452756192971,1.7414271444841212
22001038,153,0.788,0.7507453784598226,-1.3744700595587043,-1.2008611971725598,3.406197487331976,-1.5919686021736814,2.6046245853173016,0.7121138299936352
22002008,166,0.678,0.6446029904768991,-1.6561447412612165,-1.809800528866833,2.822239866233713,-4.0126435367974445,-1.1349491627537944,2.359836242280078
22002239,147,1.716,1.775223053860497,-0.2223494613652133,0.06743170775471913,4.578402216640117,1.2162610151569135,7.804500145571742,11.66070066556066
22002239,149,1.97,2.2760403755884804,0.4874495775936389,0.2868380179686817,5.241992613610162,1.4771234206054835,4.769151510099501,5.98245923868857
22002239,150,0.736,0.9076618776372822,-0.8019267571919613,-0.25968407470210264,4.101628003245269,-0.6001545596415633,3.5130370244858486,3.6027386172129696
22002239,151,0.99,1.0493246082496086,-0.5759494040994455,-0.45723361747387137,3.296472380963087,-1.768891676530078,1.6144017613555472,3.548048169732901
22002239,154,0.9,0.7374195846524279,-1.4443624793346521,-0.5447198351785894,5.510791738324382,0.6501373750853129,3.6063533976159223,2.5301940199792075
22002239,156,1.294,1.0389893396152372,-0.9628769540529015,-0.6113871771657261,4.427254465564785,0.32911462266421976,3.3730254695487374,6.322519177315516
22002239,157,1.874,1.726202420853563,-0.4523532940254795,-0.05087158639869926,2.9037125328432793,-2.494652226503658,3.3418373081030723,6.274102148560566
22002239,159,1.924,2.016396017136537,-0.05424432771904547,0.5248927070250381,3.628112069736633,-1.8677725055064764,2.0915066025317346,5.084461832032415
22002239,160,1.494,1.6668586377254877,0.22158546162610718,0.9660954049581075,4.972821207504536,-1.612092175341513,3.917035599511669,2.5671634058119883
22002239,166,1.66,1.6942620383370857,-0.5418234086806901,-0.9199266707833278,3.832482285847704,-2.391437721765669,0.27836179800549793,4.622923417725592
22002239,170,1.72,1.5546800281340445,-0.39993238005433385,-0.16663539853728185,4.1994456338122745,-3.1970570268815606,-0.35813088626405887,6.729087237207095
22002240,146,3.682,3.6845067663733104,1.4905306063034092,0.5292710741629005,5.877047977168395,2.2826710459447246,7.9674769361659115,9.166875579097068
22002240,149,2.246,2.458586441074517,0.5582612626938367,0.5184139007932852,5.405047282749254,1.5760342884542662,4.7804028897625095,4.709730337957494
22002240,150,0.894,1.0044086504546184,-0.5286206510705656,-0.1586896681095361,4.183669051472846,-0.6021471284110556,3.6714237879634304,4.681457211282795
22002240,151,0.796,0.7390888647446597,-0.8934800566243489,-0.3842525878475401,3.282779202732423,-1.779091131356148,1.7243387012763116,2.9366463974204304
22002240,157,0.824,0.6286410390450808,-1.4388014011317414,-1.0013226719616335,2.031385886023569,-3.270178787410677,2.6181991404548453,5.9949158703414644
22002242,150,1.624,1.5797010305151533,-0.2680051987206812,0.11978360868220875,4.439847879693776,-0.4683945966944554,3.365629604607674,3.810446062230381
22002242,153,0.998,0.9615728202574144,-1.200954713571888,-0.9220732444037105,3.543629434913562,-1.530445510571775,3.1499224618149158,0.21834997417625662
22003002,165,0.596,0.8742554019047136,-0.33962493675546873,-0.2404765676488289,4.83565941243449,-1.8764821579674715,2.5743839457982385,6.711980718399623
22003002,174,0.792,0.7767295317133146,-0.9875099489572008,-1.3713599081995318,2.1168941451701593,-9.006608769733644,-4.513009638493212,-6.461632235216334
22005006,150,0.618,0.6596770657873902,-1.1787864991668162,-0.8107107211658852,3.6717425114763227,-0.9682211173865469,2.2134037064569703,3.4280468532391746
22005006,151,1.022,1.0964505507569018,-0.6071218200155549,-0.5351477693652389,3.3286337283163356,-1.4645256583406114,2.0637531379705463,2.7825060405597246
22005006,157,0.438,0.4454128641961331,-1.6888399227963078,-0.9361058804487231,2.124758626511719,-2.8361412824145042,2.296438621478009,5.759544375958961
22007005,157,0.724,0.7071115790172668,-1.4644052930925522,-0.7172139370325142,2.384166967736839,-2.691252068910467,2.4440509957151653,5.790297862567349
22007008,160,1.532,1.659358956478555,0.10828183246466644,1.0740687897443884,4.829943476879204,-2.2223163827532657,3.017110428685642,3.037245664651265
22007022,151,0.978,1.0190076260371321,-0.6826770402722309,-0.6312625842850077,3.171674172238263,-1.686206484746024,1.3816155420605494,2.4681937390700837
22007031,153,0.495,0.465832943996899,-1.641843318323327,-1.3860193293414897,3.278795297344497,-1.4729621117275198,3.4203572656293098,-0.05064703886549299
22007031,158,2.0,2.0053498691776954,-0.54188140053088,0.18725087195540505,3.993698763997925,-0.650696185399265,3.6226437165299132,4.038736557150252
22007031,160,2.0,2.1530028876043112,0.583641336088463,1.5202053054628075,5.374524476952783,-1.5907756166248108,3.480122794703201,4.000492736526757
22007031,161,0.8,1.1761349222897741,-0.11918239460275662,-0.43212455147762124,4.165971243770726,-1.9354237895768127,4.41945020102788,3.9097256644023504
22007031,169,0.64,0.5294317761664468,-1.370890338704294,-1.3594073272730578,3.570209893750076,-3.8964385756172226,0.27894284101211736,3.914084418128353
22008007,170,0.126,0.07313569782955594,-1.9745524431570216,-2.2461716349487078,1.8510703205618104,-5.361653525390033,-2.648156527416694,4.8668339799609885
22008009,147,0.754,0.6878019749126586,-1.3703985683755733,-1.0082442264472022,3.6968663729791786,0.45342843806189587,6.341251244554732,10.901429928157356
22008009,149,0.484,0.5859344257326055,-1.1143993308632185,-1.271792083836289,3.9723473802111604,0.28801633421674006,3.6387252490395614,4.787794084287823
22008009,152,0.476,0.3168150362009371,-1.5134874076308464,-0.7706179042972047,4.522402527046555,-0.08643985002948802,2.413249343583214,2.2068263552179483
22008009,170,0.586,0.5336515019885453,-1.5210268983663542,-1.637832689783315,2.398527598015082,-4.468482162922573,-1.5410957944083792,5.983065832843181
22008012,147,0.382,0.3390986277572999,-1.6356144564263073,-1.2790213393562129,3.341754279239618,0.1338478208436175,6.0440732211080315,10.804081067048822
22008012,165,0.304,0.5843961460604521,-0.668310163443281,-0.5808114570027804,4.681914809727043,-0.9113275832196921,3.692065234906243,7.141482772694659
22008019,151,0.732,0.7929346647439713,-0.9088507494849168,-0.5583438586356472,3.587809770794169,-1.2836004301419706,1.4848558385035424,2.2238625087408503
22008019,153,0.554,0.5151871348004977,-1.5756120901070085,-1.0298466919141476,4.070903908660451,-0.34209970627534103,4.555642190173704,1.6080026714248739
22008019,165,0.604,0.8752187548615227,-0.38368026761717783,-0.501690495657281,4.856079813103007,-0.7238841194490194,4.180483827740506,7.658949737949289
22008020,160,0.39,0.501778818819225,-0.940813140019613,-0.5079220985438563,3.3823923744441036,-2.771364085848046,2.5404850564553336,2.291564863653613
22008021,151,0.598,0.6442667619451138,-1.0718872244383224,-0.7587908088739617,3.3836996316479544,-1.491064400304527,1.1292615930005843,2.3194754545261307
22008021,152,0.536,0.38121557521915084,-1.4691180179265344,-0.7634185586917568,4.558402777420639,-0.09993753041357167,2.537734070352947,2.3223274584793177
22008021,171,0.502,0.5656644019480052,-1.3069910413206802,0.15594435584101551,4.570328226301286,-2.0322027535495106,2.2467877972203705,6.648840605512137
22008021,172,0.454,0.46138602772636356,-1.5296456307502944,-1.154153131055425,2.189339712659412,-4.050643736905021,-1.093503549943475,0.8386501457218469
22008022,170,0.166,0.11274447341684274,-1.9376087881658008,-1.719312680323271,2.144167595453493,-4.700703545147389,-2.2290486444520368,5.266540328172027
22010032,174,0.22,0.27627387440765294,-1.2633053490464359,-1.6502988151196745,1.5509027072332595,-9.254010943859418,-6.05531859181056,-4.047717692351442
22020004,174,2.21,2.2629399708397875,0.502854275393694,0.1217992553505926,3.521556043349721,-7.629337677456042,-4.34569587291396,-2.0168730894923286
22020006,146,3.446,3.638833013314307,2.1516626095173863,2.082454770382249,7.708765215887621,6.581260636949959,13.057677180382045,11.373574479818686
22020006,170,3.64,3.6340155957304128,1.5634414628921527,1.4244175917012496,4.86876596207747,-2.6771896043958363,0.7564810787316811,9.618061209069674
22020006,173,2.41,2.501888565907739,0.7729576302438959,0.5127926503993683,3.5592124717790194,-3.986812870403704,-1.0585510492256442,2.310550891727434
22020010,152,2.029,2.059181896863524,-0.03303409839242384,0.5346068916522079,5.005827822641169,0.17307334323092463,3.230208800795458,-1.7390096480680008
22020010,159,5.092,5.282644624170401,2.21598855536715,2.807160565772897,6.701193459252643,0.7580357713324959,1.5458037503389344,4.28782134428736
22021009,155,0.001,0.1340781901274065,-2.9022226474110053,-1.6587294261152976,4.539047865591759,-1.4305230687122783,3.9263090683560287,2.306378681273425
22021260,151,7.79,8.219487927250583,6.208663560931849,7.381807716694416,11.801868985106402,6.334809443179332,10.622797574944881,14.39340760932571
22030005,151,0.54,0.46091068655533735,-1.0280012635228473,-0.745680187487754,3.1101633977517977,-1.8987707265403113,1.5608381672203242,3.7709587984163004
22030005,152,0.488,0.25451060009470233,-1.2605784338748331,-0.5451284301926037,4.176885432626054,-1.0181721677649291,1.2577699810560727,-4.2495246588713576
22030005,165,0.702,0.9706327346139776,-0.34294794097712883,0.16964059931341285,5.031720114314745,-1.004719335976242,1.8675387887595856,8.556009410188526
22030005,166,0.926,0.9590924115078713,-1.3858139193909724,-1.911012511511811,2.7971331608731327,-3.73785001790414,-1.104439405025944,3.148449520165442
22030005,170,1.096,0.9386331728627163,-1.10128619917303,-1.2687032087545498,2.3322013813329887,-4.716519132112455,-1.385863118743903,5.7404881086584565
22030005,171,0.556,0.6165416139154883,-1.1202171468805304,-0.5478704205746883,3.7481195623839065,-2.521629498614998,1.4667945081132632,6.458481505668132
22030008,147,0.652,0.5929399357862027,-1.0654594698134592,-0.8573073887654002,3.9581912938072836,0.5959137243874614,6.181820909498928,8.277363319624907
22030008,154,0.566,0.4968297829050759,-1.6767142495441498,-0.9116513290305277,4.685307534123238,-0.7700782265988635,3.8902490386343263,0.3817513332059529
22030008,166,2.634,2.659602502407059,0.21204667028009272,-0.33002738544241333,4.3047882764646115,-1.9552339439114546,0.5078360246235671,5.098996279714039
22030008,169,1.016,1.119949931616448,-0.9115804651305793,-0.5904670928074167,3.9157699605091967,-3.230847572708571,0.3747073976563689,4.343496665376696
22030008,170,0.968,0.8577093651280927,-1.0721569937726732,-0.9864145549478829,2.6025553406418096,-4.346741743496106,-0.40965582686537605,6.282577644047785
22030010,153,0.001,0.03512031583443306,-1.8641183232807803,-1.4317716707654884,3.083025883955232,-2.354676510716741,3.2383613622414114,2.328130537846933
22030010,165,1.024,1.2990256705102698,-0.03334199085873705,0.40652750751130473,5.37626040634739,-0.47402567803016765,2.419528214397694,9.030906717331375
22030011,147,1.73,1.6516596644967982,-0.05046881855088439,0.09053599647629267,4.8176655065184955,1.407262323709718,6.9742923503583,9.04021830263186
22030011,156,1.448,1.3334157884745117,-0.9469709715218765,-0.5629993145066666,4.452078638380209,0.12295185294624052,4.490348833598748,4.827226237017304
22030011,157,0.892,0.7382108564577254,-1.4354171872351567,-1.086391934171913,3.0373310336389605,-1.887531232702149,3.9976760639405975,7.070219537812743
22030011,159,1.204,1.4493384418846296,-0.6579816949278597,0.05622410815021681,3.5632095249980247,-2.658933078402838,-0.9230109876852083,2.282827077591551
22030011,163,1.602,1.9304603545493635,0.969705642413393,1.2634479798659328,5.549984493483605,-0.9882359857212976,2.4220171729675193,4.520645772629409
22030011,164,1.154,1.4347929658815453,0.3564901953476233,0.05769091036460555,4.829016845787343,-1.4754487350634988,0.9613710822434797,2.0207389375719864
22030011,165,1.768,2.097868375743292,0.769805115167213,1.2245395392808012,6.180923408927911,0.3915848656503261,3.7620473566268036,10.707283827098895
22030011,170,2.174,2.031120535564162,-0.08647748574819569,0.06004407497855096,3.698631401985118,-3.0671949518213037,0.6514099483797028,7.248845354449694
22030011,172,1.37,1.4492339089187052,-0.3462647783308771,-0.07581455360470614,3.201314505296692,-2.587423552998643,-0.5306663750234591,1.6372867800644522
22030011,173,1.282,1.4663439088086787,-0.29479906454980526,0.1268784340458103,3.0002621239296188,-3.7385850425697384,-0.6884584451805866,1.252746676072587
22030011,174,0.9,1.0445185370296428,-0.5067751139306479,-0.36417850666133494,3.376145921115929,-7.3588604972054705,-3.46190165762583,-2.938185423102936
22032012,146,0.004,0.2432852121703515,-1.7747057702550215,-2.5479014123675996,2.8698101717348234,-0.6073716122166477,5.0546627426247275,6.808648466369711
22032012,147,0.002,-0.06627265107443535,-1.6370205429958429,-1.497231810713548,3.3045654586769433,0.012397846726515394,5.924960583073872,8.070877228579825
22032012,154,0.002,-0.04372354935713091,-2.2155504035772307,-1.4457764968067761,4.613456201668995,-0.28836118292140206,3.5881086371147237,0.26198515497554714
22032012,155,0.006,-0.19895997088074663,-2.4574966179127355,-2.2016482734492864,4.161550425897635,-0.20511855540908774,6.307085783139772,4.123455214492386
22034001,164,0.408,0.7174912221902239,-0.3735835894756733,-0.6571932854387098,3.9143548316652215,-2.7922811474637816,-0.6430190450697272,1.489285293911576
22034001,165,1.426,1.7371640350306596,0.4185166666702585,1.0613559127857322,5.7833057320708665,-0.810042286781663,3.0148035075707296,9.825714168026105
22034002,161,0.934,1.164456290242281,-0.06402349350724988,-0.1879057113024294,4.168675553379746,-2.257802279316656,1.3231517859714506,2.16175504995777
22034021,159,0.666,0.8896956182723122,-1.120674972051244,-0.4310231254922812,2.8614048915588555,-3.0049785957447708,-0.5893814556176374,2.224360465272322
22035000,147,0.001,0.025793640475739007,-1.477152927350557,-1.3638611218552226,3.2986368320906094,-0.5202023529004761,5.219367160665423,7.90267162851744
22035000,149,2.072,2.335306957123354,0.8487104605939689,0.4512270938029858,5.407825501254343,1.0431128216870604,4.744739408168912,5.764763247173155
22035000,151,0.454,0.45847534292472547,-1.0683064994044384,-0.699293437641941,2.895860801593566,-2.02769313448721,1.3171951521045697,3.6121039336142053
22035000,152,0.634,0.5654868473452704,-1.033269380116674,-0.4700794431700026,4.152355114322438,-0.5457012610781928,2.083173927122115,-4.880028670096662
22035000,154,0.57,0.5334023425625826,-1.7059749178216574,-0.8956241665985556,4.577639532356223,-0.614144510561902,3.4093096675165864,-0.43113512363762907
22035000,173,1.402,1.63024661752956,-0.07080964063999862,0.932662617675948,3.7835195638982606,-2.6791839196376492,0.045994052632565535,3.048282400140531
22035009,166,0.946,0.9807426321380961,-1.352135354753888,-2.1724910004283418,2.4276231776075927,-3.705642130186035,-1.568422857895174,4.524005182525484
22036000,146,2.328,2.751411972945109,0.6875544803541138,-0.145472238154279,5.111484697200174,1.5197910977127507,7.5272349389883155,9.396935593077789
22036000,147,2.08,1.989634789587483,0.5859309238781438,1.1452921008870351,5.664969291060397,2.102714614857851,8.288216881241503,10.750199141670826
22036000,149,0.72,1.1275149823017607,-0.16064840960754237,-0.5192563960434756,4.554250572036535,0.5763031942266282,4.078788545265065,4.7747995288220615
22036000,152,5.08,4.725482604901791,2.960933582535175,3.6750674919967885,8.065664496638163,3.7142804951321344,6.347705392460425,0.11312276971153139
22036000,153,3.264,3.260272520603631,1.3685897930898223,1.4702785040029438,5.511222844750902,-0.09782640921901811,6.001129018494713,4.763574826889896
22036000,154,0.72,0.4950323345125841,-1.6012230940490977,-1.0348580645817684,4.188499195744449,-0.9038953243181566,3.7107840258620843,0.07628247991250052
22036000,160,1.894,1.8661954478733431,0.48160403870399887,1.4763359003246175,5.127819370815696,-0.9088667303192886,2.9727442698693767,5.81666023625712
22036000,161,0.774,0.8109190154364522,-0.20563993770764363,-0.23673433618132297,4.312474576017519,-0.8629447056084861,3.038711775598785,3.361873133315697
22036000,162,1.91,1.888947027039733,1.0184660744930603,1.7665137236566395,6.315657258930316,-0.42644798562123803,1.717231395514885,4.1595541919842285
22036000,164,1.522,1.7238398009003328,0.7954014099305946,0.829601985078293,5.583716673288427,-1.2258329845804945,0.7388267652578353,2.9155757577586843
22036000,165,2.552,2.7747632552753387,1.3849225173999307,2.4353564093875346,7.246810267100276,0.3896831554532294,3.936486945815005,11.471822459973854
22036000,166,2.49,2.5398343708599174,0.3651420356272006,0.34168172156949256,5.166152649262736,-1.4385458321775766,0.6459010669382689,8.379557625644717
22036000,167,0.514,0.6342981152511391,-1.120674987157878,-1.0505274559046496,4.357466124318123,-3.185781879311147,-1.1217020749700322,5.984381753838264
22036000,170,1.458,1.2927929479577767,-0.5561970787698651,0.4144864875229421,4.347893727559529,-1.0493149954982326,3.592110553375066,9.698085969689528
22036000,171,1.804,1.8766095966785403,0.2768306538369957,2.2422985194097156,6.182616733977039,0.0032738851189390455,4.525325189787631,9.842120684277724
22036000,173,0.728,0.9092671970338749,-0.6365789473185564,0.5014271935052118,2.9496646917280067,-3.0010886999843165,0.16729731182785978,3.6840741492705344
22040157,167,0.722,0.7635917244544441,-1.0797903798738975,-0.9585952825120305,3.570894871529823,-3.4267592709800914,-1.8870456645958191,5.222291603102806
22040157,171,0.662,0.7247448059492934,-0.8871770745701638,0.6436750099816007,4.546504517815475,-1.615802657681819,1.5372694848160893,6.583054058133733
22040158,173,0.45,0.4619876165837238,-1.1285318421057442,-0.4588011980998683,2.156076985565762,-4.565398880973178,-1.2709075078314933,1.2072662050239664
22042082,151,1.176,1.1666916644755008,-0.46122263164499466,-0.3610709990594889,3.519055125908044,-1.3878162535328409,1.5383180871761573,2.5921269264869546
22042082,156,0.724,0.59757059025161,-1.528290818502383,-1.4126774091273666,3.254235054985436,-1.6650864130254592,0.7136183656879868,3.687368234316927
22042082,173,0.388,0.41530357518048977,-1.1738925865276966,-0.5480649506317107,1.8866551054388312,-4.896223455830779,-1.470703469728848,1.5056275006440623
22100000,158,1.138,1.0137912940602007,-1.4300175444372711,0.1133970014613467,4.5096853208629675,-0.8926815308976909,3.990957531585328,6.033177613451953
22100000,169,0.356,0.2747707480108554,-1.781312020496886,-1.169837189535506,4.671842978349004,-2.029446022932254,2.319299657269351,4.171394303703672
22100010,147,0.62,0.28220305125696604,-1.9163964327922571,-1.692244351626153,3.659436315095916,0.6422323684150363,4.779513035718438,6.537245722851242
22100010,149,0.878,0.7934230801253769,-0.9828285009790693,-1.4113306026484471,4.652120533874424,1.2204580260222322,3.963499648918135,6.201133225446442
22100010,160,0.28,0.16158128882713638,-2.016995052743891,-0.7463015712066674,3.6029984442201,-2.8817488137005816,-0.359761221403868,1.9002050094444927
22100010,161,0.826,0.7005687291119437,-1.3758005784793772,-1.3101174469501833,3.410184592513999,-2.8097958539892676,2.02411493701706,3.9018729092373903
22100010,162,0.626,0.5558273076480443,-1.348937078324567,0.21838053116550396,4.5525286207880615,-1.6030666904249917,1.1216198065812635,3.6772727336941675
22100010,163,0.682,0.9363428044547516,-1.1437272235198894,0.07223449055826017,4.62696131674147,-1.5642929980820734,1.0275028478464512,6.452308940081383
22100010,164,0.532,0.6850082199303622,-1.2622987402190469,-0.36160130054132356,4.321495212884669,-2.736696841185166,1.947614911888114,2.180418337034054
22100010,172,0.552,0.5645280316141623,-1.467546021716624,-1.5362590594929764,2.5611270949004012,-2.2667803639675945,1.45644257627541,0.9296422808656858
22100010,173,0.5,0.5664854774335588,-1.2132794670420248,-1.037637524351839,2.903138286978172,-1.576636168075445,2.910914667658012,5.676885057933387
22100025,153,0.18,0.0989379845685514,-2.1343796937113644,-2.821230863112037,2.089905577302261,-2.96591288186733,2.1446415230536067,0.22718701525543972
22101000,149,1.246,1.284585803054292,-0.5358576442796752,-1.0952280138288746,4.958099349712652,1.6107815134521117,4.686819071997044,6.22876618010189
22101000,151,0.934,0.7422968699238451,-1.239548549026788,-1.3276433401949592,2.9342072485465813,-2.253796620352728,0.6426047534548844,0.8736475115081916
22101000,154,0.576,0.3326221075370165,-2.1725560841495883,-2.10042330861605,4.335602904934718,0.3691355912038601,4.449085911556117,4.298156096902668
22101000,157,0.828,0.6740471077668669,-1.7634856303133553,-0.35628245232115774,3.892778357058929,-1.3931800415557334,4.950099825507815,8.788863339549273
22101000,158,0.55,0.4234506234615298,-1.9425175818304548,-0.3007646413339655,4.119265520693551,-0.8499079923964562,4.617585653693152,6.575503848067127
22101000,160,0.446,0.36997820641567947,-1.823845859435109,-0.7980846255907211,3.520298292244601,-2.5329201765622233,0.21892126169809412,1.6931536633226711
22101001,151,0.632,0.4155071260533484,-1.5338702305474567,-1.653474326286477,2.5731434872953014,-2.547867646121605,0.4585940395622448,0.41945515343743994
22101001,163,0.224,0.45342032893097045,-1.5761695132418085,-0.026686081215751292,5.056704669772347,-0.9641680741155976,2.135447216845553,6.843822986044331
22101001,166,0.27,0.3823776404322313,-2.0659505468122212,-1.5404001284384987,2.733847705782673,-3.8611634617620836,-0.12307667796712564,-0.23249662273890184
22101001,168,0.298,0.232780588373095,-1.9448954562131098,-2.3164679616753827,2.6456413292525593,-3.5037838496866858,-0.15404398691401078,0.9294159128379466
22102000,151,1.388,1.0517711163861865,-0.9214950557261022,-1.2373789885526179,3.0487284864233133,-1.9578277592182383,0.9477905859747835,0.26661010528983703
22102000,166,1.548,1.496555350214262,-0.9272697983136882,0.27566647174278003,4.514664247722298,-2.404586564247449,0.30774389093494314,1.0122368816372396
22102000,173,0.582,0.6371819771113995,-1.1289012560845135,-0.9020592216060151,2.9817533780019057,-1.9250863257803246,2.5943586611473863,4.1685660575692225
22102004,149,0.438,0.30770601753938964,-1.3601129880741487,-2.108510856070102,3.7209088619171435,0.4035243741472262,3.5205904401240105,5.119404582885203
22102005,147,0.842,0.5223574604210632,-1.7628033782153638,-1.5688657445120746,3.7770505422006155,0.7475385653102314,4.914723789857089,6.868042893489931
22102005,151,0.206,-0.10875971368884646,-1.8639955851587715,-2.0317819180210472,2.345902316749727,-2.66785965830502,0.2581642790749603,-0.14760826227523696
22102005,159,0.44,0.3310435835528376,-1.854614358365258,-0.8584818677702107,2.845048165226288,-2.427192228469135,4.7380409909652945,6.065554793672744
22102005,164,0.658,0.712254602904916,-1.225014303169052,-0.3343942828314732,4.446078365898857,-2.56050563603856,3.0901437710708404,3.153792969266411
22102005,166,0.462,0.42986473563920724,-1.9287523214232192,-0.5979508293264201,3.732604389149046,-3.1857694438262367,-0.8334777862676719,0.3413191392719668
22102005,169,0.29,0.21596020191490672,-1.9375189697680313,-0.5697349439850198,4.816254677953014,-1.3063029400698831,2.3879035973669662,4.036927760073093
22102009,148,0.676,0.2808153169974873,-1.8159659822824892,-1.8053692131755064,3.9713246764162813,0.8672189634588324,4.241862523217772,6.045031621253925
22102009,149,1.368,1.183856704281662,-0.5687990170067192,-1.1924558142994186,4.71017208844859,1.3486357339610588,4.685748367098014,6.243705396197612
22102009,158,0.52,0.3046233253460566,-2.1611119487399253,-0.9812456686932248,3.4554145510854926,-0.7518085913552893,3.928852101547963,5.141708634009344
22102009,162,0.716,0.6000973396194356,-1.430757697992331,-0.44513152412582463,4.185945928217776,-1.3115062228223067,3.0284493955946226,4.815110627355162
22102009,174,0.972,1.0333389132661002,-0.94142479643454,-0.34043298133161193,4.034790539802217,-0.1914532152486024,5.528375281006533,7.762561452214482
22102012,164,0.79,0.818714383568168,-1.223374407855749,-0.6571737885046871,3.9866137795068117,-3.0841941812815596,2.4249989794053537,2.855999258271644
22102013,153,0.904,0.7830294687436151,-1.5471852420820638,-2.2597412168957645,3.078189133187572,-2.1631476051304013,2.5036673150492996,0.5926078950278384
22102013,155,0.348,0.05823477312086172,-2.5886065772796996,-2.6946195929504584,3.5621491977992026,-1.1078673010298041,4.676380683475028,3.4312574555771347
22102013,164,0.532,0.5635876623806733,-1.443320519930871,-0.5646488425193941,4.301969276099981,-2.6778710397020435,2.7783278531534297,3.422114169116823
22102013,170,1.116,0.7244478175225857,-1.5592945372280214,-0.15032534750447415,3.8965712185475767,-1.3826260652176094,5.187917053337062,9.26902991557563
22102014,147,1.164,0.8413140890174734,-1.4246158935053523,-1.0525461190834295,4.149798905679306,1.159800916536293,5.39043002041857,7.600794006491887
